,capacity_1,capacity_2,capacity_3,capacity_4
652,2766.0,1632.0,1283.0,1103.0
653,1990.0,1246.0,968.0,896.0
654,2582.0,1562.0,1208.0,1041.0
655,2584.0,1584.0,1253.0,1068.0
656,2558.0,1500.0,1202.0,1030.0
657,2360.0,1478.0,1194.0,1070.0
658,2354.0,1404.0,1127.0,980.0
659,2680.0,1612.0,1285.0,1059.0
660,2400.0,1481.0,1170.0,1020.0
661,2884.0,1682.0,1344.0,1134.0
662,2536.0,1528.0,1233.0,1111.0
663,2584.0,1526.0,1143.0,1029.0
664,2316.0,1382.0,1119.0,933.0
665,2368.0,1471.0,1167.0,1031.0
666,2528.0,1568.0,1203.0,1101.0
667,2816.0,1663.0,1263.0,1108.0
668,2226.0,1354.0,1016.0,932.0
669,2056.0,1273.0,1035.0,901.0
670,2226.0,1352.0,1076.0,940.0
671,2866.0,1688.0,1307.0,1087.0
672,1684.0,1030.0,834.0,751.0
673,1966.0,1151.0,944.0,845.0
674,2074.0,1281.0,1029.0,897.0
675,2106.0,1301.0,1051.0,929.0
676,2106.0,1303.0,1004.0,908.0
677,2658.0,1583.0,1219.0,1034.0
678,2328.0,1414.0,1164.0,995.0
679,2408.0,1428.0,1125.0,938.0
680,2404.0,1464.0,1142.0,1005.0
681,2248.0,1384.0,1097.0,942.0
682,2690.0,1608.0,1232.0,1067.0
683,2704.0,1648.0,1310.0,1175.0
684,2250.0,1320.0,1031.0,928.0
685,1812.0,1131.0,837.0,751.0
686,2448.0,1486.0,1168.0,994.0
687,2822.0,1634.0,1299.0,1117.0
688,2616.0,1584.0,1224.0,1051.0
689,2454.0,1470.0,1210.0,1018.0
690,2278.0,1327.0,1067.0,887.0
691,2266.0,1390.0,1102.0,955.0
692,2216.0,1379.0,1048.0,971.0
693,2294.0,1380.0,1105.0,983.0
694,2496.0,1494.0,1161.0,1043.0
695,1852.0,1120.0,917.0,784.0
696,2564.0,1535.0,1220.0,1059.0
697,2202.0,1300.0,1045.0,921.0
698,2636.0,1535.0,1136.0,975.0
699,2340.0,1409.0,1093.0,932.0
700,2586.0,1568.0,1236.0,1063.0
701,2304.0,1427.0,1121.0,974.0
702,2426.0,1503.0,1162.0,1025.0
703,2486.0,1528.0,1205.0,1043.0
704,2188.0,1339.0,1050.0,948.0
705,1964.0,1276.0,979.0,885.0
706,2580.0,1588.0,1228.0,1121.0
707,2826.0,1710.0,1299.0,1195.0
708,2130.0,1277.0,1013.0,940.0
709,2640.0,1595.0,1260.0,1060.0
710,2458.0,1440.0,1149.0,986.0
711,2796.0,1682.0,1328.0,1147.0
712,2572.0,1551.0,1247.0,1059.0
713,2480.0,1537.0,1186.0,1045.0
714,2402.0,1401.0,1038.0,916.0
715,2270.0,1407.0,1146.0,1002.0
716,2598.0,1527.0,1220.0,1039.0
717,2392.0,1474.0,1124.0,1010.0
718,2528.0,1468.0,1134.0,987.0
719,2094.0,1256.0,984.0,850.0
720,2244.0,1369.0,1049.0,929.0
721,2230.0,1344.0,1101.0,970.0
722,2540.0,1560.0,1186.0,1067.0
723,2074.0,1209.0,1000.0,831.0
724,2070.0,1238.0,980.0,876.0
725,2280.0,1389.0,1004.0,926.0
726,2388.0,1462.0,1177.0,1004.0
727,2162.0,1340.0,1108.0,944.0
728,1912.0,1215.0,953.0,852.0
729,2656.0,1613.0,1282.0,1077.0
730,1990.0,1209.0,953.0,867.0
731,2336.0,1420.0,1155.0,976.0
732,2592.0,1559.0,1219.0,1056.0
733,1854.0,1138.0,891.0,798.0
734,2608.0,1573.0,1174.0,1015.0
735,2674.0,1594.0,1195.0,1045.0
736,2634.0,1548.0,1185.0,1022.0
737,2562.0,1550.0,1245.0,1054.0
738,2636.0,1596.0,1300.0,1117.0
739,1606.0,974.0,767.0,674.0
740,1814.0,1087.0,871.0,774.0
741,2384.0,1399.0,1115.0,966.0
742,2382.0,1426.0,1097.0,952.0
743,1884.0,1104.0,891.0,753.0
744,2906.0,1727.0,1320.0,1148.0
745,2646.0,1528.0,1228.0,1070.0
746,2556.0,1546.0,1191.0,1010.0
747,2316.0,1414.0,1136.0,963.0
748,2392.0,1469.0,1180.0,1026.0
749,1848.0,1106.0,931.0,821.0
750,2238.0,1391.0,1109.0,972.0
751,2256.0,1373.0,1093.0,946.0
752,2668.0,1606.0,1206.0,1022.0
753,2868.0,1739.0,1302.0,1146.0
754,1992.0,1235.0,1017.0,893.0
755,1930.0,1168.0,930.0,774.0
756,2090.0,1267.0,993.0,873.0
757,1938.0,1182.0,964.0,849.0
758,2318.0,1381.0,1081.0,956.0
759,2708.0,1603.0,1232.0,1010.0
760,2622.0,1583.0,1260.0,1087.0
761,2392.0,1481.0,1123.0,998.0
762,2410.0,1486.0,1168.0,1018.0
763,2476.0,1468.0,1126.0,993.0
764,2146.0,1315.0,1058.0,950.0
765,1918.0,1172.0,887.0,800.0
766,2360.0,1450.0,1132.0,969.0
767,2444.0,1492.0,1157.0,1043.0
768,2612.0,1576.0,1244.0,1093.0
769,2580.0,1561.0,1224.0,1074.0
770,1958.0,1207.0,966.0,870.0
771,2812.0,1706.0,1353.0,1162.0
772,2858.0,1648.0,1294.0,1113.0
773,2162.0,1332.0,1052.0,890.0
774,2700.0,1609.0,1319.0,1148.0
775,2438.0,1428.0,1137.0,959.0
776,2252.0,1361.0,1098.0,925.0
777,2572.0,1537.0,1209.0,1051.0
778,2540.0,1553.0,1180.0,1016.0
779,2444.0,1434.0,1058.0,942.0
780,2486.0,1485.0,1122.0,954.0
781,2638.0,1597.0,1296.0,1122.0
782,2048.0,1298.0,1033.0,909.0
783,2888.0,1741.0,1330.0,1192.0
784,2934.0,1728.0,1366.0,1182.0
785,2096.0,1290.0,1053.0,915.0
786,2600.0,1571.0,1297.0,1092.0
787,2338.0,1396.0,1089.0,945.0
788,2472.0,1465.0,1093.0,940.0
789,2230.0,1316.0,1076.0,941.0
790,2386.0,1440.0,1131.0,1008.0
791,2066.0,1292.0,973.0,913.0
792,2214.0,1393.0,1089.0,966.0
793,2448.0,1481.0,1118.0,1010.0
794,2058.0,1290.0,1017.0,903.0
795,2488.0,1481.0,1199.0,1033.0
796,2418.0,1485.0,1177.0,1044.0
797,2328.0,1384.0,1097.0,959.0
798,2200.0,1365.0,1062.0,938.0
799,2406.0,1513.0,1189.0,1057.0
800,2536.0,1569.0,1308.0,1102.0
801,2438.0,1479.0,1127.0,1008.0
802,2320.0,1391.0,1078.0,912.0
803,1936.0,1178.0,983.0,834.0
804,2406.0,1473.0,1193.0,1083.0
805,2266.0,1451.0,1174.0,1047.0
806,2504.0,1470.0,1140.0,968.0
807,2246.0,1367.0,1068.0,965.0
808,2416.0,1478.0,1175.0,1013.0
809,2382.0,1465.0,1115.0,971.0
810,2164.0,1357.0,1091.0,944.0
811,2402.0,1475.0,1186.0,1057.0
812,1930.0,1172.0,933.0,815.0
813,2228.0,1405.0,1116.0,991.0
814,2578.0,1526.0,1146.0,1055.0
815,3010.0,1796.0,1428.0,1225.0
816,2846.0,1732.0,1315.0,1163.0
817,2440.0,1467.0,1168.0,989.0
818,2358.0,1424.0,1137.0,992.0
819,2422.0,1445.0,1149.0,952.0
820,2548.0,1518.0,1154.0,1015.0
821,2062.0,1211.0,1000.0,826.0
822,2574.0,1553.0,1203.0,1047.0
823,2778.0,1683.0,1305.0,1161.0
824,2792.0,1669.0,1312.0,1124.0
825,1776.0,1104.0,891.0,787.0
826,2776.0,1629.0,1261.0,1083.0
827,1926.0,1206.0,988.0,839.0
828,2756.0,1643.0,1309.0,1122.0
829,2972.0,1774.0,1332.0,1176.0
830,2324.0,1384.0,1062.0,913.0
831,2800.0,1704.0,1411.0,1176.0
832,2196.0,1356.0,1101.0,969.0
833,2576.0,1581.0,1184.0,1030.0
834,2430.0,1478.0,1147.0,982.0
835,2558.0,1540.0,1234.0,1088.0
836,1888.0,1136.0,912.0,813.0
837,2804.0,1688.0,1346.0,1148.0
838,2374.0,1416.0,1095.0,994.0
839,2082.0,1301.0,1044.0,898.0
840,2512.0,1516.0,1176.0,1010.0
841,2476.0,1496.0,1257.0,1083.0
842,2482.0,1478.0,1147.0,972.0
843,2712.0,1612.0,1261.0,1120.0
844,2496.0,1503.0,1200.0,1036.0
845,2526.0,1509.0,1176.0,1037.0
846,2516.0,1527.0,1209.0,1057.0
847,2050.0,1247.0,986.0,830.0
848,2476.0,1480.0,1162.0,1033.0
849,2402.0,1440.0,1130.0,993.0
850,2524.0,1542.0,1210.0,1067.0
851,2330.0,1479.0,1170.0,1055.0
852,2282.0,1425.0,1117.0,962.0
853,2412.0,1474.0,1211.0,1020.0
854,3086.0,1790.0,1372.0,1166.0
855,2752.0,1585.0,1269.0,1090.0
856,2044.0,1231.0,1028.0,891.0
857,2436.0,1495.0,1161.0,1022.0
858,2290.0,1401.0,1060.0,928.0
859,2390.0,1506.0,1213.0,1069.0
860,2864.0,1709.0,1301.0,1167.0
861,2242.0,1350.0,1042.0,901.0
862,2368.0,1467.0,1113.0,983.0
863,2426.0,1443.0,1134.0,964.0
864,2784.0,1688.0,1269.0,1137.0
865,2180.0,1332.0,1041.0,891.0
866,1868.0,1120.0,947.0,811.0
867,2582.0,1529.0,1180.0,994.0
868,2644.0,1601.0,1238.0,1013.0
869,2308.0,1443.0,1114.0,1015.0
870,2480.0,1449.0,1110.0,983.0
871,2720.0,1583.0,1268.0,1068.0
872,1868.0,1084.0,866.0,718.0
873,2164.0,1337.0,1064.0,954.0
874,2164.0,1235.0,1004.0,837.0
875,2606.0,1585.0,1209.0,1104.0
876,2262.0,1356.0,1044.0,923.0
877,2320.0,1413.0,1117.0,950.0
878,1822.0,1116.0,879.0,783.0
879,2386.0,1405.0,1147.0,962.0
880,2128.0,1249.0,1009.0,822.0
881,2314.0,1395.0,1130.0,948.0
882,2190.0,1337.0,1029.0,881.0
883,2584.0,1520.0,1171.0,1012.0
884,2928.0,1729.0,1329.0,1173.0
885,2342.0,1411.0,1107.0,956.0
886,2148.0,1312.0,1031.0,885.0
887,2866.0,1679.0,1355.0,1148.0
888,2330.0,1414.0,1124.0,1004.0
889,2348.0,1368.0,1071.0,910.0
890,2794.0,1691.0,1273.0,1093.0
891,2460.0,1497.0,1163.0,1051.0
892,2880.0,1741.0,1354.0,1188.0
893,2782.0,1694.0,1344.0,1139.0
894,2284.0,1347.0,1046.0,900.0
895,2622.0,1563.0,1205.0,1050.0
896,2600.0,1585.0,1288.0,1045.0
897,2534.0,1526.0,1161.0,1025.0
898,2402.0,1429.0,1140.0,984.0
899,1870.0,1120.0,903.0,806.0
900,2780.0,1680.0,1281.0,1144.0
901,2720.0,1615.0,1232.0,1103.0
902,2536.0,1525.0,1219.0,1022.0
903,2402.0,1463.0,1182.0,1016.0
904,2482.0,1489.0,1180.0,1051.0
905,2432.0,1466.0,1122.0,990.0
906,2048.0,1225.0,980.0,828.0
907,2406.0,1441.0,1143.0,994.0
908,2260.0,1326.0,1071.0,888.0
909,2276.0,1382.0,1143.0,978.0
910,2286.0,1325.0,1026.0,863.0
911,2390.0,1469.0,1172.0,1040.0
912,2416.0,1449.0,1111.0,946.0
913,2646.0,1592.0,1203.0,1019.0
914,2294.0,1408.0,1084.0,959.0
915,3008.0,1760.0,1407.0,1221.0
916,2470.0,1468.0,1159.0,998.0
917,2148.0,1355.0,1043.0,943.0
918,2230.0,1322.0,1022.0,881.0
919,2172.0,1306.0,1055.0,854.0
920,2660.0,1639.0,1288.0,1129.0
921,2882.0,1722.0,1328.0,1100.0
922,2284.0,1360.0,1066.0,954.0
923,2754.0,1650.0,1229.0,1090.0
924,2274.0,1398.0,1105.0,975.0
925,2674.0,1667.0,1305.0,1170.0
926,2772.0,1652.0,1320.0,1136.0
927,2610.0,1555.0,1205.0,1087.0
928,2312.0,1430.0,1112.0,933.0
929,2128.0,1287.0,958.0,854.0
930,2182.0,1301.0,1083.0,929.0
931,2438.0,1526.0,1179.0,1068.0
932,2722.0,1622.0,1289.0,1054.0
933,2248.0,1343.0,1038.0,907.0
934,2808.0,1653.0,1254.0,1056.0
935,2562.0,1534.0,1188.0,1055.0
936,2380.0,1433.0,1130.0,1002.0
937,2126.0,1272.0,1001.0,870.0
938,2124.0,1266.0,949.0,842.0
939,2206.0,1358.0,1000.0,931.0
940,2336.0,1395.0,1115.0,948.0
941,3250.0,1912.0,1484.0,1272.0
942,2614.0,1510.0,1211.0,1026.0
943,2854.0,1663.0,1293.0,1156.0
944,2220.0,1385.0,1115.0,939.0
945,1956.0,1186.0,919.0,826.0
946,2300.0,1390.0,1111.0,925.0
947,2216.0,1283.0,1029.0,842.0
948,2462.0,1440.0,1080.0,977.0
949,2472.0,1470.0,1170.0,980.0
950,2164.0,1295.0,1037.0,891.0
951,2028.0,1245.0,970.0,829.0
952,2530.0,1563.0,1215.0,1035.0
953,2068.0,1215.0,973.0,800.0
954,2112.0,1319.0,1027.0,899.0
955,2178.0,1341.0,1062.0,908.0
956,2410.0,1464.0,1083.0,972.0
957,2612.0,1595.0,1309.0,1128.0
958,2564.0,1563.0,1262.0,1107.0
959,2074.0,1261.0,1021.0,907.0
960,1952.0,1184.0,906.0,789.0
961,2580.0,1570.0,1253.0,1112.0
962,2516.0,1550.0,1230.0,1068.0
963,2774.0,1619.0,1262.0,1051.0
964,2796.0,1677.0,1355.0,1136.0
965,2790.0,1681.0,1302.0,1107.0
966,2530.0,1549.0,1236.0,1074.0
967,2514.0,1475.0,1121.0,997.0
968,2068.0,1299.0,1053.0,934.0
969,2594.0,1579.0,1216.0,1043.0
970,2172.0,1310.0,1086.0,929.0
971,2064.0,1240.0,987.0,858.0
972,1616.0,951.0,752.0,647.0
973,2700.0,1569.0,1284.0,1125.0
974,1858.0,1132.0,921.0,790.0
975,2546.0,1534.0,1186.0,1003.0
976,2424.0,1478.0,1168.0,1039.0
977,2730.0,1600.0,1296.0,1097.0
978,2388.0,1447.0,1133.0,961.0
979,2312.0,1381.0,1059.0,919.0
980,2218.0,1364.0,1096.0,994.0
981,2272.0,1409.0,1116.0,982.0
982,2230.0,1349.0,1123.0,973.0
983,2588.0,1568.0,1235.0,1103.0
984,2660.0,1606.0,1282.0,1130.0
985,2396.0,1452.0,1112.0,1000.0
986,2516.0,1514.0,1213.0,1052.0
987,2138.0,1373.0,1072.0,966.0
988,2340.0,1349.0,1018.0,893.0
989,2086.0,1266.0,1001.0,855.0
990,2230.0,1302.0,1011.0,853.0
991,2516.0,1451.0,1147.0,970.0
992,2036.0,1245.0,957.0,814.0
993,2264.0,1426.0,1126.0,971.0
994,2202.0,1385.0,1128.0,996.0
995,2762.0,1703.0,1300.0,1152.0
996,2588.0,1617.0,1325.0,1137.0
997,2282.0,1406.0,1122.0,989.0
998,2136.0,1298.0,1065.0,910.0
999,2876.0,1725.0,1370.0,1169.0
