,capacity_1,capacity_2,capacity_3,capacity_4
634,3250.0,1831.0,1423.0,1140.0
635,3668.0,2111.0,1589.0,1326.0
636,3250.0,1919.0,1476.0,1228.0
637,3624.0,2119.0,1656.0,1416.0
638,3386.0,1956.0,1552.0,1292.0
639,3314.0,1992.0,1556.0,1331.0
640,3386.0,2021.0,1539.0,1291.0
641,3670.0,2186.0,1643.0,1412.0
642,3446.0,2002.0,1529.0,1316.0
643,3602.0,2108.0,1650.0,1463.0
644,2812.0,1707.0,1338.0,1184.0
645,3296.0,1950.0,1476.0,1288.0
646,2804.0,1693.0,1329.0,1169.0
647,3950.0,2282.0,1734.0,1456.0
648,4214.0,2460.0,1844.0,1576.0
649,3016.0,1799.0,1375.0,1214.0
650,2868.0,1711.0,1348.0,1163.0
651,3678.0,2168.0,1677.0,1412.0
652,3350.0,1937.0,1528.0,1283.0
653,3048.0,1845.0,1436.0,1250.0
654,3220.0,1901.0,1511.0,1309.0
655,3574.0,2103.0,1649.0,1396.0
656,3116.0,1845.0,1448.0,1240.0
657,3638.0,2154.0,1611.0,1376.0
658,3570.0,2094.0,1592.0,1351.0
659,3196.0,1921.0,1499.0,1315.0
660,3410.0,1999.0,1522.0,1325.0
661,3834.0,2196.0,1664.0,1427.0
662,3728.0,2196.0,1703.0,1433.0
663,3330.0,1985.0,1465.0,1321.0
664,3542.0,2081.0,1645.0,1409.0
665,3452.0,1995.0,1595.0,1313.0
666,3710.0,2192.0,1726.0,1439.0
667,3258.0,1943.0,1455.0,1240.0
668,3296.0,1931.0,1438.0,1261.0
669,3038.0,1836.0,1419.0,1220.0
670,3424.0,1986.0,1599.0,1329.0
671,3140.0,1865.0,1480.0,1282.0
672,4154.0,2390.0,1863.0,1563.0
673,3840.0,2227.0,1713.0,1446.0
674,3476.0,2007.0,1553.0,1339.0
675,3372.0,1963.0,1521.0,1277.0
676,3336.0,2022.0,1586.0,1405.0
677,2714.0,1602.0,1278.0,1101.0
678,3122.0,1853.0,1408.0,1205.0
679,2862.0,1747.0,1367.0,1192.0
680,4046.0,2386.0,1770.0,1498.0
681,3226.0,1919.0,1493.0,1274.0
682,3070.0,1763.0,1379.0,1174.0
683,3512.0,2021.0,1490.0,1278.0
684,3668.0,2153.0,1620.0,1384.0
685,3560.0,2089.0,1588.0,1379.0
686,3468.0,2040.0,1538.0,1311.0
687,3640.0,2093.0,1640.0,1369.0
688,3218.0,1916.0,1498.0,1290.0
689,3130.0,1838.0,1469.0,1235.0
690,2874.0,1656.0,1291.0,1106.0
691,3838.0,2227.0,1724.0,1367.0
692,3084.0,1795.0,1416.0,1197.0
693,3286.0,1909.0,1440.0,1262.0
694,3738.0,2196.0,1701.0,1400.0
695,3558.0,2104.0,1600.0,1370.0
696,3630.0,2057.0,1608.0,1404.0
697,3718.0,2167.0,1665.0,1433.0
698,2956.0,1778.0,1426.0,1219.0
699,3394.0,1917.0,1493.0,1247.0
700,3040.0,1772.0,1371.0,1130.0
701,3722.0,2228.0,1695.0,1483.0
702,2854.0,1680.0,1361.0,1161.0
703,2912.0,1777.0,1351.0,1221.0
704,3320.0,1972.0,1515.0,1326.0
705,2820.0,1658.0,1294.0,1148.0
706,3556.0,2074.0,1590.0,1351.0
707,3614.0,2129.0,1630.0,1427.0
708,3146.0,1824.0,1391.0,1160.0
709,3606.0,2067.0,1617.0,1317.0
710,3286.0,1944.0,1505.0,1304.0
711,3440.0,1990.0,1528.0,1305.0
712,3392.0,1978.0,1532.0,1287.0
713,3238.0,1869.0,1452.0,1179.0
714,3824.0,2226.0,1666.0,1408.0
715,2900.0,1731.0,1320.0,1108.0
716,3478.0,2043.0,1516.0,1309.0
717,3262.0,1970.0,1583.0,1349.0
718,3088.0,1778.0,1447.0,1177.0
719,3144.0,1809.0,1405.0,1197.0
720,3760.0,2189.0,1677.0,1434.0
721,3804.0,2246.0,1706.0,1501.0
722,3436.0,2062.0,1556.0,1360.0
723,3462.0,2002.0,1534.0,1306.0
724,3286.0,1987.0,1507.0,1299.0
725,3440.0,1980.0,1582.0,1349.0
726,3518.0,2108.0,1617.0,1372.0
727,3512.0,2034.0,1586.0,1323.0
728,3394.0,2049.0,1567.0,1387.0
729,3846.0,2233.0,1732.0,1433.0
730,2998.0,1723.0,1312.0,1112.0
731,3396.0,1982.0,1526.0,1334.0
732,3422.0,2046.0,1548.0,1356.0
733,3240.0,1935.0,1464.0,1251.0
734,2362.0,1397.0,1070.0,921.0
735,2662.0,1604.0,1255.0,1049.0
736,3502.0,2045.0,1600.0,1342.0
737,3516.0,2110.0,1687.0,1386.0
738,3314.0,1952.0,1509.0,1261.0
739,3782.0,2168.0,1679.0,1388.0
740,3234.0,1917.0,1547.0,1255.0
741,3292.0,1960.0,1539.0,1317.0
742,3078.0,1858.0,1364.0,1223.0
743,3766.0,2242.0,1686.0,1500.0
744,3154.0,1889.0,1471.0,1291.0
745,3268.0,1920.0,1523.0,1256.0
746,3440.0,1988.0,1526.0,1258.0
747,3730.0,2212.0,1668.0,1430.0
748,4220.0,2436.0,1816.0,1540.0
749,3344.0,1973.0,1542.0,1305.0
750,3072.0,1790.0,1412.0,1203.0
751,2918.0,1714.0,1338.0,1100.0
752,3222.0,1881.0,1449.0,1262.0
753,2718.0,1618.0,1216.0,1053.0
754,3422.0,2015.0,1625.0,1384.0
755,3626.0,2150.0,1683.0,1480.0
756,3836.0,2240.0,1660.0,1411.0
757,3776.0,2207.0,1723.0,1472.0
758,3212.0,1920.0,1481.0,1308.0
759,3252.0,1937.0,1509.0,1294.0
760,3012.0,1843.0,1435.0,1252.0
761,2928.0,1717.0,1343.0,1146.0
762,3246.0,1898.0,1467.0,1277.0
763,3302.0,1939.0,1474.0,1267.0
764,3436.0,1986.0,1591.0,1306.0
765,3052.0,1830.0,1413.0,1208.0
766,3892.0,2328.0,1718.0,1487.0
767,4238.0,2429.0,1843.0,1557.0
768,3524.0,2110.0,1654.0,1410.0
769,3514.0,2052.0,1542.0,1355.0
770,3346.0,1986.0,1518.0,1285.0
771,3670.0,2111.0,1640.0,1392.0
772,2690.0,1630.0,1280.0,1083.0
773,3184.0,1853.0,1452.0,1242.0
774,3774.0,2216.0,1742.0,1529.0
775,3940.0,2257.0,1779.0,1449.0
776,3554.0,2073.0,1582.0,1346.0
777,2798.0,1699.0,1346.0,1172.0
778,4140.0,2395.0,1803.0,1596.0
779,4090.0,2377.0,1821.0,1546.0
780,3584.0,2112.0,1597.0,1384.0
781,3836.0,2264.0,1759.0,1503.0
782,3302.0,1966.0,1516.0,1262.0
783,3484.0,2031.0,1568.0,1330.0
784,3550.0,2072.0,1610.0,1351.0
785,3338.0,1999.0,1566.0,1332.0
786,3238.0,1858.0,1476.0,1281.0
787,3838.0,2284.0,1760.0,1551.0
788,4068.0,2354.0,1769.0,1500.0
789,3314.0,1945.0,1553.0,1303.0
790,2580.0,1598.0,1295.0,1091.0
791,3694.0,2125.0,1622.0,1374.0
792,3184.0,1915.0,1487.0,1277.0
793,2862.0,1692.0,1295.0,1122.0
794,3640.0,2151.0,1655.0,1450.0
795,3456.0,2012.0,1554.0,1323.0
796,3364.0,1990.0,1539.0,1333.0
797,3344.0,1948.0,1537.0,1300.0
798,3618.0,2149.0,1686.0,1409.0
799,3554.0,2049.0,1548.0,1333.0
800,3556.0,2091.0,1664.0,1366.0
801,3102.0,1815.0,1462.0,1165.0
802,3734.0,2230.0,1757.0,1555.0
803,4240.0,2398.0,1798.0,1515.0
804,3178.0,1859.0,1480.0,1244.0
805,3648.0,2094.0,1621.0,1365.0
806,3812.0,2193.0,1689.0,1435.0
807,3332.0,1987.0,1508.0,1308.0
808,3334.0,1983.0,1556.0,1334.0
809,3854.0,2265.0,1715.0,1486.0
810,3454.0,2035.0,1588.0,1347.0
811,3348.0,1950.0,1497.0,1260.0
812,3370.0,1943.0,1477.0,1261.0
813,3636.0,2156.0,1740.0,1416.0
814,3486.0,2041.0,1554.0,1329.0
815,4238.0,2452.0,1880.0,1597.0
816,3680.0,2127.0,1617.0,1374.0
817,3604.0,2126.0,1629.0,1379.0
818,4052.0,2342.0,1735.0,1510.0
819,3172.0,1863.0,1432.0,1193.0
820,2942.0,1732.0,1331.0,1119.0
821,3514.0,2053.0,1614.0,1351.0
822,2918.0,1722.0,1371.0,1187.0
823,3772.0,2205.0,1650.0,1355.0
824,3672.0,2097.0,1661.0,1327.0
825,3598.0,2108.0,1557.0,1333.0
826,3646.0,2108.0,1631.0,1428.0
827,3082.0,1854.0,1415.0,1233.0
828,2996.0,1737.0,1377.0,1166.0
829,3182.0,1850.0,1407.0,1215.0
830,3168.0,1885.0,1510.0,1274.0
831,3424.0,1991.0,1544.0,1292.0
832,3544.0,2110.0,1676.0,1402.0
833,3238.0,1961.0,1475.0,1309.0
834,2886.0,1700.0,1293.0,1081.0
835,3718.0,2172.0,1634.0,1394.0
836,3170.0,1852.0,1397.0,1220.0
837,3276.0,1981.0,1509.0,1306.0
838,3408.0,1968.0,1475.0,1289.0
839,3354.0,1947.0,1520.0,1251.0
840,3552.0,2128.0,1702.0,1491.0
841,3922.0,2294.0,1723.0,1478.0
842,3360.0,1984.0,1496.0,1287.0
843,2956.0,1748.0,1360.0,1169.0
844,3508.0,2047.0,1526.0,1318.0
845,3444.0,2085.0,1644.0,1417.0
846,3276.0,1983.0,1486.0,1331.0
847,3182.0,1895.0,1452.0,1264.0
848,3502.0,2062.0,1536.0,1362.0
849,3102.0,1809.0,1315.0,1132.0
850,3590.0,2060.0,1591.0,1325.0
851,3594.0,2121.0,1621.0,1456.0
852,3078.0,1747.0,1391.0,1191.0
853,3548.0,2052.0,1522.0,1293.0
854,3416.0,1996.0,1537.0,1313.0
855,3540.0,2069.0,1559.0,1338.0
856,4188.0,2427.0,1792.0,1554.0
857,3590.0,2061.0,1577.0,1329.0
858,3734.0,2187.0,1701.0,1445.0
859,3154.0,1917.0,1514.0,1324.0
860,3636.0,2158.0,1678.0,1407.0
861,3334.0,2032.0,1554.0,1376.0
862,3362.0,1968.0,1562.0,1327.0
863,3384.0,2031.0,1591.0,1348.0
864,3430.0,1975.0,1522.0,1317.0
865,3966.0,2302.0,1730.0,1487.0
866,3532.0,2105.0,1626.0,1360.0
867,3402.0,1997.0,1615.0,1376.0
868,2950.0,1770.0,1374.0,1193.0
869,3480.0,2036.0,1548.0,1345.0
870,2966.0,1701.0,1318.0,1124.0
871,3044.0,1850.0,1434.0,1241.0
872,3112.0,1803.0,1479.0,1233.0
873,3264.0,1914.0,1444.0,1250.0
874,3004.0,1725.0,1346.0,1175.0
875,3826.0,2234.0,1727.0,1444.0
876,3800.0,2245.0,1707.0,1420.0
877,3816.0,2226.0,1734.0,1427.0
878,3836.0,2229.0,1729.0,1443.0
879,3106.0,1844.0,1465.0,1214.0
880,3326.0,1963.0,1475.0,1296.0
881,4010.0,2333.0,1822.0,1554.0
882,3574.0,2085.0,1557.0,1371.0
883,3150.0,1880.0,1456.0,1245.0
884,3204.0,1868.0,1479.0,1257.0
885,3638.0,2138.0,1597.0,1396.0
886,3614.0,2158.0,1701.0,1464.0
887,3560.0,2075.0,1567.0,1315.0
888,3318.0,1932.0,1449.0,1278.0
889,3622.0,2102.0,1626.0,1427.0
890,3428.0,2018.0,1558.0,1331.0
891,2870.0,1672.0,1274.0,1103.0
892,3120.0,1812.0,1425.0,1236.0
893,4164.0,2454.0,1908.0,1637.0
894,3744.0,2177.0,1688.0,1384.0
895,3698.0,2233.0,1704.0,1466.0
896,3534.0,2075.0,1636.0,1415.0
897,3724.0,2146.0,1627.0,1355.0
898,3132.0,1875.0,1488.0,1246.0
899,3212.0,1888.0,1492.0,1277.0
900,4378.0,2529.0,1909.0,1616.0
901,3780.0,2219.0,1680.0,1432.0
902,4176.0,2489.0,1869.0,1577.0
903,3004.0,1737.0,1361.0,1152.0
904,2900.0,1743.0,1346.0,1207.0
905,4298.0,2534.0,1915.0,1683.0
906,4154.0,2345.0,1795.0,1512.0
907,3334.0,1997.0,1560.0,1380.0
908,3522.0,2060.0,1593.0,1401.0
909,3772.0,2185.0,1633.0,1443.0
910,2636.0,1612.0,1262.0,1108.0
911,3160.0,1861.0,1469.0,1257.0
912,3286.0,1924.0,1500.0,1271.0
913,3122.0,1820.0,1444.0,1178.0
914,3006.0,1780.0,1346.0,1163.0
915,3572.0,2079.0,1622.0,1328.0
916,3086.0,1868.0,1483.0,1269.0
917,3880.0,2219.0,1698.0,1423.0
918,3086.0,1798.0,1396.0,1206.0
919,3192.0,1868.0,1436.0,1267.0
920,3730.0,2117.0,1662.0,1369.0
921,3008.0,1801.0,1459.0,1201.0
922,3372.0,2006.0,1511.0,1285.0
923,3618.0,2115.0,1607.0,1372.0
924,3278.0,1948.0,1548.0,1267.0
925,2804.0,1680.0,1334.0,1147.0
926,3920.0,2268.0,1752.0,1532.0
927,3236.0,1906.0,1494.0,1308.0
928,3254.0,1899.0,1469.0,1270.0
929,3500.0,2073.0,1613.0,1347.0
930,3268.0,1948.0,1494.0,1278.0
931,3824.0,2218.0,1702.0,1467.0
932,4116.0,2374.0,1768.0,1556.0
933,3290.0,1913.0,1483.0,1268.0
934,3536.0,2062.0,1601.0,1390.0
935,3372.0,2026.0,1558.0,1346.0
936,2974.0,1707.0,1333.0,1113.0
937,3888.0,2259.0,1762.0,1491.0
938,3538.0,2061.0,1608.0,1360.0
939,3400.0,2014.0,1545.0,1338.0
940,3374.0,1975.0,1552.0,1327.0
941,3980.0,2290.0,1831.0,1499.0
942,4330.0,2544.0,1903.0,1626.0
943,2770.0,1639.0,1325.0,1138.0
944,2712.0,1636.0,1286.0,1112.0
945,3394.0,2013.0,1595.0,1321.0
946,3504.0,2079.0,1572.0,1386.0
947,3600.0,2153.0,1672.0,1441.0
948,3228.0,1944.0,1521.0,1270.0
949,3750.0,2173.0,1681.0,1374.0
950,4146.0,2390.0,1805.0,1539.0
951,3268.0,1886.0,1504.0,1252.0
952,3448.0,2048.0,1590.0,1384.0
953,3356.0,1944.0,1536.0,1261.0
954,3526.0,2076.0,1585.0,1385.0
955,2872.0,1672.0,1315.0,1073.0
956,3854.0,2288.0,1753.0,1494.0
957,3450.0,1979.0,1530.0,1274.0
958,3138.0,1897.0,1456.0,1262.0
959,3434.0,2028.0,1543.0,1333.0
960,3264.0,1928.0,1475.0,1273.0
961,3474.0,2036.0,1602.0,1361.0
962,3652.0,2169.0,1706.0,1426.0
963,2850.0,1668.0,1329.0,1120.0
964,3934.0,2254.0,1701.0,1427.0
965,3296.0,1905.0,1462.0,1230.0
966,3896.0,2279.0,1813.0,1506.0
967,3158.0,1874.0,1448.0,1258.0
968,3112.0,1816.0,1417.0,1212.0
969,3402.0,2029.0,1574.0,1343.0
970,3434.0,2044.0,1569.0,1341.0
971,3208.0,1927.0,1509.0,1311.0
972,3058.0,1833.0,1391.0,1206.0
973,3488.0,2028.0,1596.0,1362.0
974,3582.0,2108.0,1644.0,1404.0
975,3342.0,1988.0,1569.0,1378.0
976,3424.0,2036.0,1522.0,1306.0
977,3528.0,2067.0,1555.0,1316.0
978,3696.0,2141.0,1640.0,1364.0
979,3738.0,2212.0,1677.0,1424.0
980,2986.0,1769.0,1402.0,1169.0
981,3874.0,2274.0,1753.0,1491.0
982,3618.0,2107.0,1627.0,1402.0
983,3838.0,2214.0,1702.0,1426.0
984,3444.0,1963.0,1500.0,1303.0
985,3012.0,1810.0,1401.0,1158.0
986,3232.0,1976.0,1504.0,1348.0
987,3248.0,1950.0,1508.0,1296.0
988,3386.0,2022.0,1555.0,1330.0
989,3258.0,1912.0,1445.0,1310.0
990,3310.0,1928.0,1497.0,1258.0
991,3116.0,1845.0,1437.0,1203.0
992,3226.0,1913.0,1441.0,1216.0
993,3088.0,1846.0,1406.0,1228.0
994,3548.0,2077.0,1597.0,1314.0
995,4052.0,2391.0,1847.0,1566.0
996,3224.0,1902.0,1477.0,1288.0
997,3482.0,2051.0,1583.0,1345.0
998,3730.0,2208.0,1686.0,1446.0
999,3208.0,1894.0,1387.0,1224.0
