,capacity_1,capacity_2,capacity_3,capacity_4
694,1552.0,984.0,810.0,701.0
695,1924.0,1221.0,996.0,862.0
696,1664.0,1025.0,816.0,725.0
697,2144.0,1307.0,1015.0,937.0
698,1866.0,1166.0,952.0,864.0
699,2196.0,1344.0,1092.0,896.0
700,1438.0,894.0,714.0,645.0
701,1880.0,1147.0,862.0,756.0
702,1762.0,1082.0,821.0,752.0
703,1710.0,1056.0,874.0,758.0
704,1442.0,873.0,706.0,614.0
705,1816.0,1072.0,916.0,797.0
706,1812.0,1076.0,895.0,768.0
707,1756.0,1069.0,865.0,742.0
708,1700.0,1090.0,832.0,751.0
709,1576.0,967.0,728.0,652.0
710,2040.0,1264.0,947.0,878.0
711,2126.0,1286.0,980.0,849.0
712,1858.0,1182.0,916.0,849.0
713,1416.0,906.0,783.0,671.0
714,1428.0,808.0,671.0,600.0
715,2118.0,1295.0,1044.0,923.0
716,1686.0,1064.0,879.0,812.0
717,1664.0,1019.0,821.0,713.0
718,1988.0,1219.0,953.0,844.0
719,2016.0,1292.0,1068.0,952.0
720,1710.0,1053.0,870.0,783.0
721,2008.0,1214.0,949.0,816.0
722,1924.0,1182.0,946.0,829.0
723,1804.0,1105.0,927.0,802.0
724,1766.0,1080.0,860.0,783.0
725,2274.0,1414.0,1063.0,927.0
726,1632.0,1019.0,859.0,771.0
727,1498.0,922.0,762.0,668.0
728,1384.0,910.0,774.0,681.0
729,1834.0,1130.0,932.0,827.0
730,1636.0,984.0,803.0,694.0
731,1696.0,1027.0,865.0,728.0
732,2140.0,1290.0,1092.0,901.0
733,1672.0,1052.0,878.0,789.0
734,1892.0,1130.0,914.0,770.0
735,1918.0,1181.0,953.0,829.0
736,1984.0,1252.0,991.0,899.0
737,1434.0,915.0,741.0,681.0
738,1836.0,1138.0,914.0,767.0
739,2172.0,1297.0,1072.0,908.0
740,2048.0,1244.0,963.0,851.0
741,1856.0,1161.0,910.0,822.0
742,2080.0,1220.0,934.0,838.0
743,1716.0,1061.0,831.0,728.0
744,1930.0,1173.0,942.0,844.0
745,2064.0,1268.0,1021.0,899.0
746,1706.0,1042.0,875.0,747.0
747,1852.0,1150.0,905.0,802.0
748,1846.0,1124.0,890.0,815.0
749,1894.0,1182.0,937.0,825.0
750,1502.0,965.0,817.0,728.0
751,1386.0,878.0,712.0,655.0
752,2186.0,1381.0,1064.0,961.0
753,1624.0,1028.0,825.0,758.0
754,1566.0,1017.0,795.0,719.0
755,1576.0,973.0,773.0,720.0
756,1584.0,1000.0,799.0,730.0
757,1642.0,1010.0,833.0,706.0
758,1678.0,1072.0,886.0,790.0
759,1964.0,1168.0,902.0,844.0
760,1732.0,1068.0,829.0,740.0
761,1862.0,1227.0,984.0,891.0
762,1624.0,982.0,754.0,687.0
763,1632.0,1052.0,849.0,758.0
764,2066.0,1268.0,942.0,864.0
765,1714.0,1075.0,871.0,770.0
766,1872.0,1143.0,844.0,762.0
767,1686.0,1072.0,839.0,765.0
768,1662.0,1077.0,915.0,834.0
769,1980.0,1198.0,956.0,835.0
770,1540.0,976.0,799.0,743.0
771,1846.0,1088.0,867.0,769.0
772,1960.0,1185.0,955.0,853.0
773,1790.0,1101.0,874.0,763.0
774,1550.0,1015.0,846.0,762.0
775,2146.0,1293.0,1055.0,894.0
776,1436.0,864.0,726.0,603.0
777,2360.0,1411.0,1111.0,991.0
778,1716.0,1067.0,850.0,760.0
779,1756.0,1112.0,860.0,784.0
780,1524.0,911.0,715.0,654.0
781,1374.0,842.0,679.0,604.0
782,1642.0,994.0,791.0,682.0
783,1960.0,1214.0,934.0,813.0
784,1516.0,966.0,815.0,733.0
785,1864.0,1126.0,897.0,806.0
786,1980.0,1190.0,920.0,811.0
787,1956.0,1199.0,957.0,818.0
788,1578.0,964.0,792.0,717.0
789,1948.0,1217.0,981.0,896.0
790,2014.0,1226.0,979.0,874.0
791,1634.0,998.0,809.0,695.0
792,1736.0,1086.0,857.0,771.0
793,1912.0,1163.0,923.0,826.0
794,1838.0,1101.0,895.0,767.0
795,1768.0,1077.0,884.0,776.0
796,2158.0,1259.0,975.0,848.0
797,1916.0,1163.0,947.0,822.0
798,1964.0,1244.0,1036.0,919.0
799,1588.0,1040.0,887.0,795.0
800,1892.0,1166.0,933.0,793.0
801,1984.0,1279.0,1030.0,929.0
802,1472.0,913.0,777.0,654.0
803,1730.0,1035.0,800.0,719.0
804,1456.0,918.0,768.0,691.0
805,1440.0,909.0,765.0,647.0
806,2142.0,1272.0,1056.0,880.0
807,1770.0,1114.0,891.0,773.0
808,1554.0,1055.0,895.0,806.0
809,1960.0,1231.0,993.0,864.0
810,1308.0,865.0,715.0,653.0
811,1924.0,1201.0,959.0,842.0
812,1756.0,1059.0,879.0,763.0
813,1922.0,1163.0,896.0,777.0
814,1986.0,1233.0,970.0,851.0
815,1634.0,1037.0,815.0,749.0
816,1840.0,1120.0,918.0,768.0
817,1692.0,1064.0,845.0,743.0
818,1684.0,1056.0,842.0,734.0
819,1948.0,1230.0,927.0,867.0
820,2102.0,1253.0,979.0,858.0
821,1352.0,843.0,713.0,622.0
822,2098.0,1267.0,1003.0,854.0
823,2012.0,1242.0,1036.0,884.0
824,1590.0,1061.0,832.0,756.0
825,1778.0,1118.0,864.0,773.0
826,1724.0,1087.0,884.0,784.0
827,1876.0,1143.0,951.0,849.0
828,1736.0,1128.0,922.0,829.0
829,1674.0,1054.0,850.0,741.0
830,1502.0,1006.0,784.0,732.0
831,2048.0,1221.0,998.0,906.0
832,2114.0,1289.0,1060.0,920.0
833,1626.0,1044.0,856.0,760.0
834,1878.0,1143.0,925.0,795.0
835,2026.0,1255.0,1004.0,890.0
836,1794.0,1106.0,850.0,748.0
837,1798.0,1117.0,872.0,773.0
838,1758.0,1129.0,895.0,821.0
839,1560.0,967.0,785.0,672.0
840,1794.0,1126.0,860.0,767.0
841,1882.0,1136.0,893.0,790.0
842,1882.0,1173.0,943.0,849.0
843,1668.0,1031.0,851.0,750.0
844,1994.0,1203.0,976.0,904.0
845,1534.0,934.0,728.0,653.0
846,1728.0,1063.0,887.0,812.0
847,2170.0,1275.0,1019.0,848.0
848,1992.0,1243.0,955.0,838.0
849,2130.0,1336.0,1070.0,976.0
850,2072.0,1203.0,963.0,835.0
851,1524.0,948.0,776.0,715.0
852,2148.0,1306.0,1015.0,882.0
853,2274.0,1388.0,1079.0,945.0
854,1940.0,1176.0,972.0,837.0
855,2240.0,1332.0,1037.0,865.0
856,1544.0,924.0,735.0,644.0
857,1714.0,1025.0,860.0,734.0
858,1748.0,1048.0,831.0,728.0
859,1864.0,1095.0,930.0,756.0
860,1880.0,1160.0,976.0,850.0
861,2128.0,1316.0,1036.0,915.0
862,1710.0,1069.0,867.0,742.0
863,2000.0,1185.0,943.0,839.0
864,1574.0,1035.0,786.0,748.0
865,1592.0,899.0,756.0,628.0
866,1836.0,1123.0,892.0,773.0
867,1762.0,1108.0,865.0,804.0
868,1502.0,944.0,787.0,652.0
869,1742.0,1068.0,855.0,760.0
870,1582.0,937.0,768.0,637.0
871,1760.0,1107.0,876.0,781.0
872,1978.0,1212.0,996.0,849.0
873,1964.0,1214.0,955.0,876.0
874,1612.0,992.0,793.0,678.0
875,1634.0,1004.0,790.0,674.0
876,1656.0,1028.0,849.0,746.0
877,1856.0,1085.0,871.0,744.0
878,1616.0,1034.0,851.0,752.0
879,1830.0,1120.0,853.0,764.0
880,1738.0,1083.0,877.0,779.0
881,2146.0,1311.0,1039.0,924.0
882,1500.0,921.0,730.0,655.0
883,1964.0,1208.0,991.0,801.0
884,1774.0,1113.0,928.0,832.0
885,2226.0,1369.0,1054.0,930.0
886,1924.0,1130.0,892.0,746.0
887,1700.0,1118.0,918.0,846.0
888,1712.0,1055.0,887.0,772.0
889,1926.0,1179.0,921.0,838.0
890,1834.0,1133.0,877.0,762.0
891,1734.0,1084.0,870.0,770.0
892,1980.0,1200.0,987.0,837.0
893,1604.0,1004.0,795.0,699.0
894,1632.0,987.0,788.0,677.0
895,1852.0,1136.0,934.0,842.0
896,1796.0,1117.0,840.0,780.0
897,2140.0,1326.0,1057.0,945.0
898,1728.0,1082.0,864.0,799.0
899,1934.0,1166.0,932.0,859.0
900,2290.0,1392.0,1104.0,958.0
901,1932.0,1215.0,920.0,805.0
902,1810.0,1120.0,932.0,826.0
903,1574.0,994.0,800.0,753.0
904,1756.0,1078.0,898.0,810.0
905,2312.0,1446.0,1132.0,979.0
906,2040.0,1292.0,1050.0,919.0
907,1710.0,1088.0,844.0,767.0
908,1762.0,1082.0,916.0,759.0
909,1782.0,1083.0,857.0,735.0
910,1752.0,1065.0,904.0,770.0
911,1276.0,784.0,690.0,605.0
912,1562.0,999.0,797.0,689.0
913,1792.0,1119.0,905.0,792.0
914,1408.0,882.0,713.0,664.0
915,1924.0,1190.0,945.0,812.0
916,1546.0,963.0,791.0,699.0
917,2222.0,1329.0,1025.0,918.0
918,1874.0,1150.0,915.0,845.0
919,1696.0,1046.0,838.0,706.0
920,1754.0,1139.0,917.0,854.0
921,2016.0,1257.0,1030.0,887.0
922,1660.0,1029.0,805.0,702.0
923,1714.0,1057.0,812.0,722.0
924,1606.0,988.0,823.0,683.0
925,1856.0,1167.0,962.0,879.0
926,1872.0,1161.0,967.0,817.0
927,1868.0,1188.0,968.0,869.0
928,1518.0,928.0,753.0,657.0
929,1908.0,1169.0,969.0,854.0
930,1614.0,985.0,778.0,707.0
931,1820.0,1166.0,944.0,851.0
932,1956.0,1212.0,959.0,875.0
933,1846.0,1121.0,935.0,807.0
934,1518.0,956.0,750.0,678.0
935,1542.0,968.0,760.0,691.0
936,2334.0,1407.0,1129.0,955.0
937,1900.0,1189.0,942.0,834.0
938,1908.0,1180.0,966.0,822.0
939,2078.0,1267.0,972.0,854.0
940,2022.0,1263.0,975.0,822.0
941,1784.0,1079.0,856.0,725.0
942,1962.0,1193.0,931.0,817.0
943,2012.0,1196.0,905.0,819.0
944,1610.0,976.0,768.0,680.0
945,1546.0,940.0,780.0,700.0
946,1898.0,1180.0,925.0,832.0
947,1938.0,1204.0,945.0,829.0
948,1432.0,880.0,678.0,587.0
949,1436.0,903.0,706.0,638.0
950,1746.0,1055.0,820.0,747.0
951,1620.0,995.0,759.0,674.0
952,1894.0,1147.0,907.0,738.0
953,2082.0,1303.0,997.0,887.0
954,2212.0,1382.0,1160.0,996.0
955,1434.0,951.0,781.0,702.0
956,1764.0,1099.0,896.0,813.0
957,1868.0,1163.0,886.0,802.0
958,2172.0,1294.0,1052.0,917.0
959,1816.0,1099.0,878.0,777.0
960,1746.0,1075.0,813.0,753.0
961,1616.0,991.0,817.0,698.0
962,2018.0,1261.0,1018.0,895.0
963,2328.0,1382.0,1101.0,963.0
964,1956.0,1217.0,999.0,878.0
965,2400.0,1437.0,1137.0,988.0
966,1534.0,935.0,781.0,710.0
967,1840.0,1149.0,965.0,851.0
968,1942.0,1213.0,958.0,878.0
969,2326.0,1460.0,1111.0,1020.0
970,1884.0,1148.0,941.0,846.0
971,1876.0,1123.0,854.0,733.0
972,1676.0,1057.0,884.0,770.0
973,1798.0,1097.0,861.0,731.0
974,1566.0,914.0,770.0,641.0
975,1892.0,1181.0,932.0,823.0
976,1900.0,1181.0,924.0,853.0
977,1718.0,1124.0,948.0,860.0
978,1914.0,1170.0,940.0,806.0
979,1714.0,1065.0,876.0,725.0
980,1700.0,1027.0,822.0,753.0
981,1944.0,1172.0,992.0,771.0
982,1702.0,1079.0,835.0,735.0
983,1662.0,1000.0,792.0,683.0
984,2152.0,1327.0,1090.0,904.0
985,1984.0,1234.0,1016.0,844.0
986,1602.0,1007.0,828.0,736.0
987,1958.0,1222.0,1015.0,882.0
988,1796.0,1111.0,896.0,779.0
989,1630.0,985.0,826.0,715.0
990,1434.0,910.0,753.0,700.0
991,1614.0,1032.0,865.0,728.0
992,2210.0,1335.0,1058.0,913.0
993,2170.0,1337.0,1013.0,894.0
994,1966.0,1185.0,967.0,850.0
995,1848.0,1181.0,974.0,877.0
996,1540.0,973.0,782.0,705.0
997,2248.0,1295.0,1075.0,838.0
998,1910.0,1197.0,1016.0,919.0
999,1632.0,1005.0,785.0,726.0
