,capacity_1,capacity_2,capacity_3,capacity_4
636,2488.0,1565.0,1282.0,1245.0
637,2510.0,1538.0,1334.0,1326.0
638,2238.0,1363.0,1244.0,1191.0
639,2858.0,1684.0,1526.0,1392.0
640,2406.0,1493.0,1290.0,1152.0
641,2262.0,1398.0,1204.0,1084.0
642,1806.0,1157.0,1038.0,977.0
643,2754.0,1673.0,1446.0,1308.0
644,2580.0,1585.0,1377.0,1269.0
645,2346.0,1468.0,1257.0,1084.0
646,1956.0,1214.0,1028.0,1019.0
647,2608.0,1609.0,1502.0,1381.0
648,2022.0,1265.0,1100.0,1076.0
649,2460.0,1480.0,1220.0,1173.0
650,2102.0,1304.0,1100.0,996.0
651,1994.0,1214.0,1052.0,1017.0
652,2156.0,1350.0,1219.0,1151.0
653,2612.0,1556.0,1401.0,1262.0
654,2638.0,1609.0,1374.0,1317.0
655,2448.0,1456.0,1167.0,1113.0
656,2928.0,1794.0,1519.0,1466.0
657,2704.0,1592.0,1436.0,1418.0
658,2080.0,1271.0,1161.0,971.0
659,2470.0,1482.0,1330.0,1191.0
660,1976.0,1188.0,1090.0,1057.0
661,2492.0,1525.0,1391.0,1315.0
662,2182.0,1367.0,1247.0,1138.0
663,2020.0,1219.0,1110.0,1052.0
664,2218.0,1331.0,1232.0,1139.0
665,2782.0,1678.0,1365.0,1244.0
666,2236.0,1351.0,1257.0,1188.0
667,2816.0,1684.0,1495.0,1360.0
668,2814.0,1692.0,1414.0,1283.0
669,2482.0,1465.0,1254.0,1151.0
670,2086.0,1275.0,1113.0,1061.0
671,2604.0,1539.0,1331.0,1138.0
672,2436.0,1483.0,1371.0,1335.0
673,3172.0,1946.0,1586.0,1523.0
674,2692.0,1647.0,1401.0,1323.0
675,2148.0,1240.0,1072.0,980.0
676,2082.0,1272.0,1147.0,1030.0
677,2936.0,1697.0,1409.0,1271.0
678,2206.0,1323.0,1285.0,1216.0
679,2844.0,1718.0,1559.0,1387.0
680,2094.0,1305.0,1194.0,1100.0
681,1916.0,1146.0,1007.0,975.0
682,1816.0,1116.0,999.0,974.0
683,2588.0,1546.0,1314.0,1218.0
684,2518.0,1543.0,1280.0,1229.0
685,1990.0,1254.0,1076.0,1002.0
686,2792.0,1674.0,1389.0,1312.0
687,2316.0,1368.0,1171.0,1145.0
688,2170.0,1329.0,1252.0,1123.0
689,2428.0,1469.0,1218.0,1160.0
690,2610.0,1563.0,1424.0,1166.0
691,2472.0,1440.0,1250.0,1057.0
692,2352.0,1452.0,1319.0,1244.0
693,2536.0,1543.0,1336.0,1230.0
694,3034.0,1825.0,1562.0,1460.0
695,2306.0,1365.0,1219.0,1062.0
696,2274.0,1358.0,1226.0,1078.0
697,2294.0,1374.0,1123.0,1027.0
698,2192.0,1324.0,1154.0,1069.0
699,2978.0,1814.0,1475.0,1354.0
700,2412.0,1442.0,1233.0,1074.0
701,2398.0,1497.0,1301.0,1322.0
702,2242.0,1374.0,1194.0,1119.0
703,2374.0,1393.0,1233.0,1144.0
704,2390.0,1477.0,1259.0,1187.0
705,1782.0,1125.0,998.0,1021.0
706,2368.0,1448.0,1347.0,1212.0
707,2362.0,1443.0,1282.0,1254.0
708,2480.0,1534.0,1378.0,1224.0
709,2572.0,1567.0,1309.0,1153.0
710,2482.0,1525.0,1314.0,1274.0
711,2728.0,1652.0,1393.0,1263.0
712,2516.0,1529.0,1340.0,1221.0
713,2244.0,1381.0,1300.0,1265.0
714,2078.0,1278.0,1209.0,1032.0
715,2598.0,1528.0,1264.0,1186.0
716,2530.0,1500.0,1304.0,1187.0
717,2548.0,1516.0,1278.0,1177.0
718,2298.0,1352.0,1263.0,1169.0
719,2250.0,1385.0,1319.0,1267.0
720,2648.0,1603.0,1326.0,1293.0
721,2228.0,1362.0,1242.0,1189.0
722,2300.0,1407.0,1189.0,1128.0
723,2736.0,1620.0,1495.0,1342.0
724,2308.0,1408.0,1227.0,1149.0
725,2428.0,1407.0,1224.0,1124.0
726,2212.0,1389.0,1161.0,1074.0
727,2454.0,1497.0,1266.0,1089.0
728,2220.0,1357.0,1246.0,1165.0
729,2468.0,1502.0,1347.0,1162.0
730,2408.0,1455.0,1291.0,1222.0
731,2124.0,1317.0,1154.0,1087.0
732,1880.0,1148.0,1010.0,947.0
733,2236.0,1334.0,1121.0,1105.0
734,2232.0,1327.0,1241.0,1056.0
735,2872.0,1719.0,1437.0,1390.0
736,2666.0,1611.0,1411.0,1245.0
737,2372.0,1473.0,1397.0,1289.0
738,2320.0,1390.0,1212.0,1055.0
739,2620.0,1593.0,1294.0,1223.0
740,2876.0,1724.0,1390.0,1273.0
741,1898.0,1182.0,1080.0,985.0
742,2442.0,1489.0,1333.0,1153.0
743,2312.0,1438.0,1293.0,1165.0
744,2238.0,1386.0,1288.0,1181.0
745,2826.0,1696.0,1436.0,1198.0
746,2020.0,1218.0,1040.0,953.0
747,2376.0,1438.0,1358.0,1263.0
748,2590.0,1531.0,1333.0,1180.0
749,2502.0,1478.0,1339.0,1172.0
750,2210.0,1331.0,1168.0,1053.0
751,1908.0,1159.0,947.0,854.0
752,2424.0,1438.0,1220.0,1143.0
753,2424.0,1464.0,1282.0,1152.0
754,2052.0,1306.0,1140.0,1061.0
755,2638.0,1626.0,1510.0,1311.0
756,2220.0,1432.0,1323.0,1124.0
757,2234.0,1299.0,1237.0,1190.0
758,2196.0,1331.0,1153.0,1126.0
759,2212.0,1344.0,1211.0,1103.0
760,1890.0,1220.0,1109.0,1006.0
761,2078.0,1265.0,1162.0,1074.0
762,2620.0,1545.0,1445.0,1276.0
763,2008.0,1299.0,1149.0,1031.0
764,2300.0,1439.0,1311.0,1167.0
765,2622.0,1637.0,1369.0,1253.0
766,1874.0,1147.0,1030.0,988.0
767,1928.0,1147.0,1069.0,1002.0
768,2490.0,1493.0,1358.0,1240.0
769,2124.0,1283.0,1118.0,991.0
770,3034.0,1868.0,1709.0,1614.0
771,2882.0,1728.0,1480.0,1342.0
772,2110.0,1287.0,1096.0,997.0
773,2406.0,1434.0,1286.0,1217.0
774,2354.0,1417.0,1250.0,1162.0
775,1922.0,1146.0,1011.0,953.0
776,2480.0,1506.0,1351.0,1241.0
777,2650.0,1628.0,1429.0,1290.0
778,2682.0,1554.0,1306.0,1293.0
779,2450.0,1518.0,1365.0,1216.0
780,1958.0,1195.0,1064.0,1044.0
781,2046.0,1272.0,1141.0,1149.0
782,2622.0,1557.0,1282.0,1145.0
783,2432.0,1467.0,1293.0,1120.0
784,2322.0,1406.0,1173.0,1077.0
785,2380.0,1427.0,1267.0,1188.0
786,2402.0,1431.0,1234.0,1195.0
787,2584.0,1534.0,1305.0,1203.0
788,2696.0,1605.0,1296.0,1247.0
789,2710.0,1639.0,1348.0,1377.0
790,2310.0,1385.0,1184.0,1008.0
791,2266.0,1367.0,1221.0,1236.0
792,2476.0,1474.0,1286.0,1225.0
793,2180.0,1377.0,1215.0,1152.0
794,2538.0,1523.0,1229.0,1230.0
795,2258.0,1464.0,1262.0,1183.0
796,2634.0,1595.0,1300.0,1255.0
797,2396.0,1454.0,1372.0,1260.0
798,2466.0,1503.0,1321.0,1246.0
799,2462.0,1548.0,1371.0,1302.0
800,2724.0,1698.0,1474.0,1277.0
801,2146.0,1364.0,1165.0,1103.0
802,2104.0,1292.0,1151.0,1080.0
803,2372.0,1454.0,1359.0,1175.0
804,2068.0,1269.0,1212.0,1089.0
805,2472.0,1497.0,1373.0,1222.0
806,3070.0,1798.0,1392.0,1391.0
807,2016.0,1231.0,1089.0,1015.0
808,2428.0,1447.0,1164.0,1043.0
809,2430.0,1444.0,1334.0,1155.0
810,2022.0,1219.0,1120.0,1045.0
811,2306.0,1359.0,1151.0,1075.0
812,2554.0,1504.0,1329.0,1131.0
813,2380.0,1435.0,1275.0,1072.0
814,2360.0,1459.0,1182.0,1113.0
815,2184.0,1315.0,1162.0,1121.0
816,2442.0,1562.0,1396.0,1339.0
817,2802.0,1693.0,1409.0,1206.0
818,2592.0,1568.0,1369.0,1275.0
819,2304.0,1356.0,1239.0,1185.0
820,2526.0,1572.0,1344.0,1262.0
821,2216.0,1283.0,1155.0,1012.0
822,2320.0,1442.0,1294.0,1217.0
823,2170.0,1254.0,1117.0,988.0
824,2290.0,1392.0,1258.0,1090.0
825,2200.0,1297.0,1234.0,1127.0
826,2006.0,1258.0,1121.0,1020.0
827,1912.0,1195.0,1078.0,1013.0
828,3202.0,1905.0,1684.0,1504.0
829,2150.0,1318.0,1195.0,1030.0
830,2576.0,1588.0,1293.0,1266.0
831,2356.0,1471.0,1403.0,1356.0
832,2298.0,1441.0,1327.0,1184.0
833,2362.0,1440.0,1156.0,1086.0
834,2296.0,1400.0,1229.0,1162.0
835,2288.0,1408.0,1251.0,1190.0
836,2710.0,1630.0,1370.0,1258.0
837,2080.0,1299.0,1165.0,1087.0
838,2998.0,1792.0,1564.0,1385.0
839,1944.0,1244.0,1091.0,1030.0
840,2404.0,1487.0,1290.0,1164.0
841,2410.0,1431.0,1338.0,1214.0
842,2456.0,1470.0,1203.0,1144.0
843,2194.0,1398.0,1155.0,1089.0
844,2394.0,1463.0,1361.0,1309.0
845,2162.0,1339.0,1183.0,1124.0
846,2716.0,1611.0,1439.0,1383.0
847,2384.0,1453.0,1228.0,1105.0
848,2542.0,1577.0,1360.0,1254.0
849,2488.0,1493.0,1309.0,1220.0
850,2688.0,1593.0,1350.0,1236.0
851,2598.0,1648.0,1403.0,1401.0
852,1782.0,1034.0,928.0,829.0
853,3086.0,1820.0,1589.0,1402.0
854,1910.0,1173.0,1016.0,901.0
855,2800.0,1598.0,1424.0,1320.0
856,2516.0,1568.0,1355.0,1312.0
857,2492.0,1497.0,1310.0,1260.0
858,2656.0,1566.0,1397.0,1236.0
859,1994.0,1263.0,1070.0,1041.0
860,2060.0,1228.0,1105.0,967.0
861,2580.0,1579.0,1393.0,1344.0
862,2410.0,1450.0,1308.0,1141.0
863,2616.0,1563.0,1336.0,1273.0
864,2182.0,1355.0,1166.0,1098.0
865,2342.0,1412.0,1200.0,1130.0
866,2624.0,1531.0,1316.0,1115.0
867,2672.0,1598.0,1422.0,1264.0
868,2498.0,1459.0,1301.0,1231.0
869,2212.0,1337.0,1106.0,999.0
870,2072.0,1250.0,1164.0,1027.0
871,2262.0,1394.0,1172.0,1078.0
872,2082.0,1252.0,1112.0,985.0
873,2162.0,1314.0,1205.0,1149.0
874,2040.0,1228.0,1189.0,1096.0
875,2438.0,1518.0,1301.0,1181.0
876,2972.0,1799.0,1473.0,1379.0
877,2220.0,1379.0,1196.0,1066.0
878,2020.0,1248.0,1052.0,1000.0
879,2344.0,1404.0,1287.0,1174.0
880,2480.0,1516.0,1370.0,1214.0
881,2254.0,1359.0,1157.0,1082.0
882,2224.0,1331.0,1199.0,1120.0
883,2362.0,1452.0,1265.0,1133.0
884,2688.0,1612.0,1352.0,1361.0
885,2638.0,1590.0,1493.0,1304.0
886,2544.0,1532.0,1382.0,1218.0
887,2594.0,1508.0,1260.0,1194.0
888,2250.0,1392.0,1255.0,1171.0
889,2854.0,1662.0,1429.0,1263.0
890,2528.0,1530.0,1371.0,1253.0
891,2478.0,1462.0,1356.0,1176.0
892,2388.0,1445.0,1301.0,1315.0
893,2320.0,1393.0,1322.0,1254.0
894,2614.0,1582.0,1416.0,1301.0
895,2044.0,1271.0,1138.0,1055.0
896,2294.0,1414.0,1244.0,1084.0
897,2262.0,1320.0,1241.0,1100.0
898,2602.0,1596.0,1388.0,1286.0
899,2678.0,1600.0,1314.0,1182.0
900,2768.0,1627.0,1415.0,1302.0
901,2708.0,1617.0,1323.0,1278.0
902,2620.0,1600.0,1433.0,1301.0
903,2484.0,1491.0,1300.0,1203.0
904,1712.0,1043.0,972.0,899.0
905,2362.0,1438.0,1226.0,1085.0
906,2148.0,1293.0,1131.0,1005.0
907,2458.0,1506.0,1376.0,1211.0
908,2064.0,1255.0,1143.0,997.0
909,2256.0,1314.0,1150.0,1035.0
910,2448.0,1470.0,1322.0,1327.0
911,2810.0,1755.0,1491.0,1407.0
912,2350.0,1434.0,1268.0,1186.0
913,2424.0,1446.0,1273.0,1188.0
914,2156.0,1311.0,1240.0,1149.0
915,2770.0,1626.0,1401.0,1251.0
916,2926.0,1755.0,1454.0,1290.0
917,2744.0,1624.0,1501.0,1362.0
918,2112.0,1324.0,1142.0,1111.0
919,2554.0,1576.0,1285.0,1201.0
920,2002.0,1206.0,1083.0,1009.0
921,2646.0,1553.0,1347.0,1308.0
922,2032.0,1218.0,1073.0,1046.0
923,2006.0,1211.0,1064.0,986.0
924,2668.0,1685.0,1454.0,1352.0
925,2508.0,1475.0,1339.0,1254.0
926,2220.0,1378.0,1154.0,1077.0
927,2558.0,1561.0,1357.0,1302.0
928,2130.0,1331.0,1187.0,1082.0
929,2538.0,1499.0,1320.0,1206.0
930,1972.0,1224.0,1092.0,981.0
931,1756.0,1082.0,955.0,883.0
932,2504.0,1485.0,1272.0,1127.0
933,2198.0,1349.0,1201.0,1124.0
934,2198.0,1345.0,1202.0,1089.0
935,2398.0,1456.0,1372.0,1251.0
936,2270.0,1385.0,1203.0,1053.0
937,1898.0,1169.0,1106.0,990.0
938,2314.0,1382.0,1222.0,1186.0
939,2088.0,1291.0,1071.0,982.0
940,2620.0,1592.0,1366.0,1274.0
941,2424.0,1457.0,1221.0,1187.0
942,2922.0,1763.0,1483.0,1506.0
943,2558.0,1543.0,1348.0,1209.0
944,2542.0,1480.0,1323.0,1129.0
945,2170.0,1277.0,1134.0,1044.0
946,2450.0,1521.0,1275.0,1190.0
947,2316.0,1413.0,1204.0,1084.0
948,2472.0,1526.0,1316.0,1180.0
949,2462.0,1542.0,1343.0,1231.0
950,2372.0,1451.0,1270.0,1133.0
951,2394.0,1468.0,1378.0,1267.0
952,2594.0,1511.0,1356.0,1212.0
953,2332.0,1452.0,1242.0,1089.0
954,1906.0,1234.0,1155.0,1084.0
955,2422.0,1456.0,1318.0,1290.0
956,2270.0,1463.0,1273.0,1134.0
957,2700.0,1608.0,1339.0,1157.0
958,2896.0,1735.0,1533.0,1293.0
959,2062.0,1231.0,1145.0,1028.0
960,2364.0,1430.0,1228.0,1096.0
961,1694.0,1078.0,996.0,938.0
962,2456.0,1506.0,1222.0,1133.0
963,2260.0,1384.0,1242.0,1179.0
964,2402.0,1481.0,1323.0,1157.0
965,2388.0,1417.0,1188.0,1102.0
966,2684.0,1662.0,1434.0,1247.0
967,2172.0,1366.0,1279.0,1173.0
968,2456.0,1448.0,1251.0,1200.0
969,2478.0,1477.0,1289.0,1213.0
970,2130.0,1295.0,1126.0,1042.0
971,2360.0,1394.0,1327.0,1131.0
972,2166.0,1333.0,1231.0,1088.0
973,2596.0,1543.0,1400.0,1285.0
974,2536.0,1542.0,1348.0,1207.0
975,2254.0,1315.0,1135.0,1124.0
976,1894.0,1199.0,1064.0,1039.0
977,2298.0,1451.0,1187.0,1140.0
978,2506.0,1524.0,1341.0,1330.0
979,2458.0,1455.0,1250.0,1136.0
980,2054.0,1244.0,1072.0,1015.0
981,2140.0,1269.0,1141.0,1055.0
982,2380.0,1418.0,1267.0,1107.0
983,2266.0,1376.0,1221.0,1139.0
984,2654.0,1634.0,1376.0,1225.0
985,1892.0,1177.0,1042.0,958.0
986,2326.0,1407.0,1319.0,1240.0
987,2264.0,1389.0,1175.0,1120.0
988,2376.0,1414.0,1278.0,1155.0
989,2146.0,1331.0,1193.0,1141.0
990,2050.0,1235.0,1094.0,993.0
991,2588.0,1559.0,1359.0,1341.0
992,2264.0,1373.0,1232.0,1177.0
993,2122.0,1308.0,1233.0,1075.0
994,2342.0,1473.0,1290.0,1205.0
995,2350.0,1419.0,1373.0,1305.0
996,2032.0,1234.0,1046.0,1091.0
997,3022.0,1812.0,1605.0,1513.0
998,2342.0,1356.0,1202.0,1125.0
999,2170.0,1341.0,1193.0,1096.0
