scenario,day,number,add_time_min,add_time_1Q,add_time_median,add_time_3Q,add_time_max,add_time_total
7,75,38,-58,-2.75,6.5,22.5,50,396
7,76,40,-58,-3.0,7.0,25.0,50,473
7,77,40,-58,-3.0,8.5,29.25,58,533
7,78,49,-5,4.0,22.0,30.0,58,1030
7,79,46,-23,4.25,22.0,30.0,58,930
7,80,43,-23,2.0,20.0,30.0,58,776
7,81,40,-23,3.5,22.5,36.0,58,837
7,82,38,-23,2.5,20.0,35.75,54,740
7,83,35,-45,-2.5,15.0,32.0,50,513
7,84,34,-45,-4.0,11.5,29.75,50,438
7,85,30,-45,-4.75,14.0,38.5,52,397
7,86,28,-45,-4.25,4.0,33.25,52,316
7,87,25,-45,-4.0,4.0,29.0,52,225
7,88,24,-45,-5.5,3.0,27.5,52,180
7,89,21,-45,-10.0,2.0,23.0,52,70
7,90,20,-45,-11.75,2.0,23.25,52,66
7,91,19,-45,-13.5,0.0,23.5,52,62
7,92,7,-6,4.5,16.0,30.0,52,131
7,93,7,-6,4.5,16.0,30.0,52,131
7,94,8,-6,-2.5,14.5,29.5,52,129
7,95,8,-6,-2.5,14.5,27.5,31,104
7,96,6,-6,2.5,21.5,28.5,31,95
7,97,5,16,27.0,29.0,31.0,47,150
7,98,3,31,39.0,47.0,49.5,52,130
7,99,3,31,39.0,47.0,49.5,52,130
7,100,3,25,36.0,47.0,49.5,52,124
7,101,2,25,31.75,38.5,45.25,52,77
7,102,2,25,31.75,38.5,45.25,52,77
7,103,2,25,31.75,38.5,45.25,52,77
7,104,2,25,31.75,38.5,45.25,52,77
7,105,2,25,31.75,38.5,45.25,52,77
7,106,1,52,52.0,52.0,52.0,52,52
7,107,1,52,52.0,52.0,52.0,52,52
7,108,1,52,52.0,52.0,52.0,52,52
7,109,1,52,52.0,52.0,52.0,52,52
7,110,0,0,0.0,0.0,0.0,0,0
7,111,0,0,0.0,0.0,0.0,0,0
7,112,0,0,0.0,0.0,0.0,0,0
7,113,0,0,0.0,0.0,0.0,0,0
7,114,0,0,0.0,0.0,0.0,0,0
7,115,0,0,0.0,0.0,0.0,0,0
7,116,0,0,0.0,0.0,0.0,0,0
7,117,0,0,0.0,0.0,0.0,0,0
7,118,0,0,0.0,0.0,0.0,0,0
7,119,0,0,0.0,0.0,0.0,0,0
7,120,0,0,0.0,0.0,0.0,0,0
7,121,0,0,0.0,0.0,0.0,0,0
7,122,0,0,0.0,0.0,0.0,0,0
7,123,0,0,0.0,0.0,0.0,0,0
7,124,0,0,0.0,0.0,0.0,0,0
7,125,0,0,0.0,0.0,0.0,0,0
7,126,0,0,0.0,0.0,0.0,0,0
7,127,0,0,0.0,0.0,0.0,0,0
7,128,0,0,0.0,0.0,0.0,0,0
7,129,0,0,0.0,0.0,0.0,0,0
7,130,0,0,0.0,0.0,0.0,0,0
7,131,0,0,0.0,0.0,0.0,0,0
7,132,0,0,0.0,0.0,0.0,0,0
7,133,0,0,0.0,0.0,0.0,0,0
7,134,0,0,0.0,0.0,0.0,0,0
7,135,0,0,0.0,0.0,0.0,0,0
7,136,0,0,0.0,0.0,0.0,0,0
7,137,0,0,0.0,0.0,0.0,0,0
7,138,0,0,0.0,0.0,0.0,0,0
7,139,0,0,0.0,0.0,0.0,0,0
7,140,0,0,0.0,0.0,0.0,0,0
7,141,0,0,0.0,0.0,0.0,0,0
7,142,0,0,0.0,0.0,0.0,0,0
7,143,0,0,0.0,0.0,0.0,0,0
7,144,0,0,0.0,0.0,0.0,0,0
7,145,0,0,0.0,0.0,0.0,0,0
7,146,0,0,0.0,0.0,0.0,0,0
7,147,0,0,0.0,0.0,0.0,0,0
7,148,0,0,0.0,0.0,0.0,0,0
7,149,0,0,0.0,0.0,0.0,0,0
8,0,2,31,31.0,31.0,31.0,31,62
8,1,2,31,31.0,31.0,31.0,31,62
8,2,2,31,31.0,31.0,31.0,31,62
8,3,2,31,31.0,31.0,31.0,31,62
8,4,2,31,31.0,31.0,31.0,31,62
8,5,2,31,31.0,31.0,31.0,31,62
8,6,2,31,31.0,31.0,31.0,31,62
8,7,2,31,31.0,31.0,31.0,31,62
8,8,2,31,31.0,31.0,31.0,31,62
8,9,2,31,31.0,31.0,31.0,31,62
8,10,2,31,31.0,31.0,31.0,31,62
8,11,2,31,31.0,31.0,31.0,31,62
8,12,2,31,31.0,31.0,31.0,31,62
8,13,2,31,31.0,31.0,31.0,31,62
8,14,2,31,31.0,31.0,31.0,31,62
8,15,2,31,31.0,31.0,31.0,31,62
8,16,2,31,31.0,31.0,31.0,31,62
8,17,2,31,31.0,31.0,31.0,31,62
8,18,3,-4,13.5,31.0,31.0,31,58
8,19,3,-4,13.5,31.0,31.0,31,58
8,20,3,-4,13.5,31.0,31.0,31,58
8,21,3,-4,13.5,31.0,31.0,31,58
8,22,2,31,31.0,31.0,31.0,31,62
8,23,2,31,31.0,31.0,31.0,31,62
8,24,2,31,31.0,31.0,31.0,31,62
8,25,3,31,31.0,31.0,40.5,50,112
8,26,3,31,31.0,31.0,40.5,50,112
8,27,3,31,31.0,31.0,40.5,50,112
8,28,3,31,31.0,31.0,40.5,50,112
8,29,4,10,25.75,31.0,35.75,50,122
8,30,6,5,14.75,30.0,31.0,50,156
8,31,7,5,11.5,29.0,31.0,50,169
8,32,9,5,13.0,29.0,31.0,52,240
8,33,9,5,13.0,24.0,31.0,52,214
8,34,9,-3,13.0,24.0,31.0,52,201
8,35,13,-3,13.0,29.0,50.0,52,352
8,36,13,-4,-2.0,25.0,50.0,52,315
8,37,15,-5,-2.5,24.0,33.0,52,287
8,38,16,-5,-2.25,24.0,31.5,52,317
8,39,18,-5,-2.0,21.0,28.75,52,315
8,40,19,-5,-2.0,18.0,27.5,52,320
8,41,20,-5,-2.0,20.5,26.25,52,350
8,42,20,-5,-2.0,14.0,26.25,52,329
8,43,22,-5,-0.5,21.5,30.0,52,393
8,44,25,-5,-2.0,10.0,30.0,52,395
8,45,27,-5,-2.0,7.0,24.5,50,355
8,46,29,-5,-2.0,7.0,24.0,50,360
8,47,35,-5,-2.0,7.0,24.5,47,445
8,48,35,-5,-2.0,10.0,26.5,53,492
8,49,40,-5,-2.0,10.0,28.5,53,614
8,50,57,-58,-4.0,6.0,28.0,85,540
8,51,67,-45,-3.0,10.0,30.0,85,878
8,52,69,-45,-3.0,14.0,31.0,85,1027
8,53,70,-45,0.0,15.0,35.5,85,1189
8,54,66,-45,0.0,15.0,39.0,85,1141
8,55,67,-45,0.0,16.0,36.0,85,1123
8,56,64,-45,0.75,16.0,32.25,85,1063
8,57,65,-45,1.0,15.0,29.0,52,1038
8,58,65,-45,1.0,15.0,36.0,52,1070
8,59,67,-45,2.0,17.0,35.5,53,1166
8,60,77,-45,3.0,18.0,36.0,53,1382
8,61,74,-45,1.0,14.0,29.0,53,1077
8,62,78,-45,1.0,16.5,29.0,53,1183
8,63,71,-45,-2.5,16.0,28.5,58,987
8,64,79,-45,1.0,18.0,29.5,80,1312
8,65,74,-58,-2.75,19.0,30.75,80,1179
8,66,77,-58,1.0,16.0,29.0,80,1172
8,67,75,-58,1.0,19.0,31.0,80,1214
8,68,64,-58,-2.25,15.0,35.0,80,1008
8,69,58,-58,-2.75,13.5,31.0,80,841
8,70,44,-58,-4.0,13.5,28.0,58,574
8,71,44,-58,3.0,16.0,28.0,58,671
8,72,46,-58,3.25,15.5,27.0,58,650
8,73,44,-58,3.75,14.5,27.0,50,558
8,74,39,-58,4.5,14.0,27.0,50,484
8,75,36,-58,2.0,12.5,27.0,50,419
8,76,30,-58,-4.0,11.0,23.75,50,295
8,77,29,-58,4.0,12.0,27.0,50,382
8,78,34,-5,6.0,23.5,41.75,54,808
8,79,30,-5,5.25,16.0,27.0,50,572
8,80,29,-5,5.0,13.0,27.0,58,534
8,81,32,-5,5.75,23.5,47.25,58,805
8,82,29,-5,10.0,24.0,48.0,58,777
8,83,29,-5,12.0,24.0,48.0,58,782
8,84,27,-5,8.5,24.0,47.0,58,679
8,85,22,-5,6.75,24.0,47.75,58,546
8,86,20,-5,4.5,20.0,36.5,58,431
8,87,18,-5,3.5,16.0,26.75,48,328
8,88,19,-5,6.5,16.0,26.5,48,360
8,89,17,0,10.0,18.0,27.0,48,355
8,90,14,0,5.5,17.0,25.5,48,271
8,91,10,0,3.25,14.0,24.0,35,145
8,92,8,1,8.5,21.0,24.5,35,142
8,93,6,1,5.5,14.0,24.0,35,94
8,94,6,1,5.5,14.0,24.0,35,94
8,95,6,1,11.75,17.5,24.0,35,107
8,96,7,1,5.5,17.0,22.0,35,108
8,97,7,1,5.5,17.0,22.0,47,120
8,98,6,1,5.0,17.5,39.0,47,130
8,99,5,1,1.0,18.0,46.0,47,113
8,100,4,1,34.75,46.5,47.75,50,144
8,101,3,1,23.5,46.0,48.0,50,97
8,102,3,1,23.5,46.0,48.0,50,97
8,103,3,1,23.5,46.0,48.0,50,97
8,104,3,1,23.5,46.0,48.0,50,97
8,105,3,1,23.5,46.0,48.0,50,97
8,106,2,1,12.25,23.5,34.75,46,47
8,107,2,1,12.25,23.5,34.75,46,47
8,108,1,46,46.0,46.0,46.0,46,46
8,109,1,46,46.0,46.0,46.0,46,46
8,110,1,46,46.0,46.0,46.0,46,46
8,111,1,46,46.0,46.0,46.0,46,46
8,112,0,0,0.0,0.0,0.0,0,0
8,113,0,0,0.0,0.0,0.0,0,0
8,114,0,0,0.0,0.0,0.0,0,0
8,115,0,0,0.0,0.0,0.0,0,0
8,116,0,0,0.0,0.0,0.0,0,0
8,117,0,0,0.0,0.0,0.0,0,0
8,118,0,0,0.0,0.0,0.0,0,0
8,119,0,0,0.0,0.0,0.0,0,0
8,120,0,0,0.0,0.0,0.0,0,0
8,121,0,0,0.0,0.0,0.0,0,0
8,122,0,0,0.0,0.0,0.0,0,0
8,123,0,0,0.0,0.0,0.0,0,0
8,124,0,0,0.0,0.0,0.0,0,0
8,125,0,0,0.0,0.0,0.0,0,0
8,126,0,0,0.0,0.0,0.0,0,0
8,127,0,0,0.0,0.0,0.0,0,0
8,128,0,0,0.0,0.0,0.0,0,0
8,129,0,0,0.0,0.0,0.0,0,0
8,130,0,0,0.0,0.0,0.0,0,0
8,131,0,0,0.0,0.0,0.0,0,0
8,132,0,0,0.0,0.0,0.0,0,0
8,133,0,0,0.0,0.0,0.0,0,0
8,134,0,0,0.0,0.0,0.0,0,0
8,135,0,0,0.0,0.0,0.0,0,0
8,136,0,0,0.0,0.0,0.0,0,0
8,137,0,0,0.0,0.0,0.0,0,0
8,138,0,0,0.0,0.0,0.0,0,0
8,139,0,0,0.0,0.0,0.0,0,0
8,140,0,0,0.0,0.0,0.0,0,0
8,141,0,0,0.0,0.0,0.0,0,0
8,142,0,0,0.0,0.0,0.0,0,0
8,143,0,0,0.0,0.0,0.0,0,0
8,144,0,0,0.0,0.0,0.0,0,0
8,145,0,0,0.0,0.0,0.0,0,0
8,146,0,0,0.0,0.0,0.0,0,0
8,147,0,0,0.0,0.0,0.0,0,0
8,148,0,0,0.0,0.0,0.0,0,0
8,149,0,0,0.0,0.0,0.0,0,0
9,0,2,31,31.0,31.0,31.0,31,62
9,1,2,31,31.0,31.0,31.0,31,62
9,2,2,31,31.0,31.0,31.0,31,62
9,3,2,31,31.0,31.0,31.0,31,62
9,4,2,31,31.0,31.0,31.0,31,62
9,5,2,31,31.0,31.0,31.0,31,62
9,6,2,31,31.0,31.0,31.0,31,62
9,7,2,31,31.0,31.0,31.0,31,62
9,8,2,31,31.0,31.0,31.0,31,62
9,9,2,31,31.0,31.0,31.0,31,62
9,10,2,31,31.0,31.0,31.0,31,62
9,11,2,31,31.0,31.0,31.0,31,62
9,12,2,31,31.0,31.0,31.0,31,62
9,13,2,31,31.0,31.0,31.0,31,62
9,14,2,31,31.0,31.0,31.0,31,62
9,15,2,31,31.0,31.0,31.0,31,62
9,16,2,31,31.0,31.0,31.0,31,62
9,17,2,31,31.0,31.0,31.0,31,62
9,18,2,31,31.0,31.0,31.0,31,62
9,19,2,31,31.0,31.0,31.0,31,62
9,20,2,31,31.0,31.0,31.0,31,62
9,21,2,31,31.0,31.0,31.0,31,62
9,22,2,31,31.0,31.0,31.0,31,62
9,23,2,31,31.0,31.0,31.0,31,62
9,24,2,31,31.0,31.0,31.0,31,62
9,25,3,31,31.0,31.0,41.5,52,114
9,26,3,31,31.0,31.0,41.5,52,114
9,27,3,31,31.0,31.0,41.5,52,114
9,28,3,31,31.0,31.0,41.5,52,114
9,29,4,2,23.75,31.0,36.25,52,116
9,30,7,-1,1.0,31.0,40.5,52,165
9,31,8,-1,1.5,24.5,35.75,52,183
9,32,9,-1,2.0,18.0,31.0,50,177
9,33,9,-1,2.0,18.0,31.0,50,177
9,34,10,-3,0.5,11.0,31.0,50,174
9,35,12,-3,1.5,31.0,42.0,50,296
9,36,12,-4,-2.25,11.0,42.0,50,230
9,37,16,-4,-2.0,10.0,37.5,50,267
9,38,15,-4,-1.0,17.0,29.5,50,263
9,39,17,-4,3.0,18.0,36.0,50,339
9,40,19,-6,0.5,17.0,29.5,50,349
9,41,17,-6,-2.0,18.0,27.0,50,314
9,42,20,-6,-2.0,17.5,29.0,50,361
9,43,20,-6,7.0,17.5,32.0,50,400
9,44,22,-4,6.25,17.0,26.25,50,408
9,45,27,-4,4.0,16.0,24.0,50,420
9,46,28,-4,4.5,16.0,24.0,47,418
9,47,37,-5,5.0,16.0,22.0,47,552
9,48,41,-5,5.0,16.0,25.0,58,720
9,49,45,-5,3.0,16.0,25.0,58,736
9,50,52,-58,-4.0,10.0,24.75,58,507
9,51,62,-58,-3.0,15.0,34.0,58,831
9,52,69,-58,-3.0,18.0,35.0,85,1073
9,53,68,-58,-2.0,18.5,36.0,85,1069
9,54,68,-58,-2.0,17.5,36.0,85,1047
9,55,68,-58,-2.25,19.0,36.0,85,1156
9,56,64,-58,-3.0,17.0,33.5,85,893
9,57,63,-58,-3.5,9.0,29.5,85,749
9,58,61,-58,-3.0,10.0,28.0,85,736
9,59,59,-58,-2.0,10.0,28.5,52,677
9,60,66,-58,-2.0,10.0,27.75,59,791
9,61,68,-58,-4.0,9.5,26.25,59,735
9,62,66,-58,-4.0,7.0,24.5,59,608
9,63,64,-58,-5.0,6.0,20.5,59,503
9,64,65,-58,-4.0,7.0,26.0,56,715
9,65,58,-58,-4.0,6.5,29.0,56,605
9,66,65,-45,-4.0,10.0,31.0,56,877
9,67,64,-45,-4.0,13.0,31.0,56,909
9,68,60,-45,-4.0,11.5,30.0,56,740
9,69,58,-45,-4.0,13.0,30.0,52,737
9,70,53,-45,-4.0,13.0,28.0,52,627
9,71,57,-45,-4.0,13.0,28.0,52,707
9,72,50,-45,-4.0,11.5,23.75,52,483
9,73,49,-45,-4.0,7.0,24.0,52,449
9,74,46,-45,-4.0,9.5,23.75,52,448
9,75,47,-45,-4.0,7.0,25.5,52,454
9,76,38,-45,-4.0,5.5,27.0,58,414
9,77,38,-45,-4.0,6.0,26.25,58,408
9,78,47,-5,5.5,24.0,46.0,58,1110
9,79,43,-5,6.5,23.0,43.5,58,1013
9,80,35,-5,8.5,24.0,43.5,58,878
9,81,39,-5,11.5,27.0,47.0,58,1075
9,82,36,-5,15.25,28.0,47.5,58,1049
9,83,30,-2,17.25,28.0,48.5,58,908
9,84,29,-3,16.0,27.0,47.0,58,833
9,85,18,-3,5.25,23.5,47.0,54,453
9,86,17,-3,5.0,23.0,47.0,54,413
9,87,15,-3,4.0,23.0,48.0,54,371
9,88,16,-2,5.75,23.0,47.5,54,413
9,89,13,-2,5.0,16.0,31.0,50,262
9,90,13,-2,5.0,16.0,31.0,50,262
9,91,9,0,5.0,16.0,31.0,50,185
9,92,6,0,5.75,15.0,16.75,49,99
9,93,5,3,14.0,16.0,17.0,49,99
9,94,2,-4,0.5,5.0,9.5,14,10
9,95,3,-4,5.0,14.0,18.5,23,33
9,96,3,-4,-2.0,0.0,11.5,23,19
9,97,3,0,11.5,23.0,37.5,52,75
9,98,4,0,17.25,37.5,52.0,52,127
9,99,4,0,17.25,37.5,52.0,52,127
9,100,6,0,6.5,23.0,44.75,52,151
9,101,6,0,6.5,23.0,44.75,52,151
9,102,5,1,23.0,23.0,52.0,52,151
9,103,3,1,12.0,23.0,23.0,23,47
9,104,3,1,12.0,23.0,23.0,23,47
9,105,3,1,12.0,23.0,23.0,23,47
9,106,2,1,6.5,12.0,17.5,23,24
9,107,2,1,6.5,12.0,17.5,23,24
9,108,1,1,1.0,1.0,1.0,1,1
9,109,1,1,1.0,1.0,1.0,1,1
9,110,1,1,1.0,1.0,1.0,1,1
9,111,0,0,0.0,0.0,0.0,0,0
9,112,0,0,0.0,0.0,0.0,0,0
9,113,0,0,0.0,0.0,0.0,0,0
9,114,0,0,0.0,0.0,0.0,0,0
9,115,0,0,0.0,0.0,0.0,0,0
9,116,0,0,0.0,0.0,0.0,0,0
9,117,0,0,0.0,0.0,0.0,0,0
9,118,0,0,0.0,0.0,0.0,0,0
9,119,0,0,0.0,0.0,0.0,0,0
9,120,0,0,0.0,0.0,0.0,0,0
9,121,0,0,0.0,0.0,0.0,0,0
9,122,0,0,0.0,0.0,0.0,0,0
9,123,0,0,0.0,0.0,0.0,0,0
9,124,0,0,0.0,0.0,0.0,0,0
9,125,0,0,0.0,0.0,0.0,0,0
9,126,0,0,0.0,0.0,0.0,0,0
9,127,0,0,0.0,0.0,0.0,0,0
9,128,0,0,0.0,0.0,0.0,0,0
9,129,0,0,0.0,0.0,0.0,0,0
9,130,0,0,0.0,0.0,0.0,0,0
9,131,0,0,0.0,0.0,0.0,0,0
9,132,0,0,0.0,0.0,0.0,0,0
9,133,0,0,0.0,0.0,0.0,0,0
9,134,0,0,0.0,0.0,0.0,0,0
9,135,0,0,0.0,0.0,0.0,0,0
9,136,0,0,0.0,0.0,0.0,0,0
9,137,0,0,0.0,0.0,0.0,0,0
9,138,0,0,0.0,0.0,0.0,0,0
9,139,0,0,0.0,0.0,0.0,0,0
9,140,0,0,0.0,0.0,0.0,0,0
9,141,0,0,0.0,0.0,0.0,0,0
9,142,0,0,0.0,0.0,0.0,0,0
9,143,0,0,0.0,0.0,0.0,0,0
9,144,0,0,0.0,0.0,0.0,0,0
9,145,0,0,0.0,0.0,0.0,0,0
9,146,0,0,0.0,0.0,0.0,0,0
9,147,0,0,0.0,0.0,0.0,0,0
9,148,0,0,0.0,0.0,0.0,0,0
9,149,0,0,0.0,0.0,0.0,0,0
10,0,2,31,31.0,31.0,31.0,31,62
10,1,2,31,31.0,31.0,31.0,31,62
10,2,2,31,31.0,31.0,31.0,31,62
10,3,2,31,31.0,31.0,31.0,31,62
10,4,2,31,31.0,31.0,31.0,31,62
10,5,2,31,31.0,31.0,31.0,31,62
10,6,2,31,31.0,31.0,31.0,31,62
10,7,2,31,31.0,31.0,31.0,31,62
10,8,2,31,31.0,31.0,31.0,31,62
10,9,2,31,31.0,31.0,31.0,31,62
10,10,2,31,31.0,31.0,31.0,31,62
10,11,2,31,31.0,31.0,31.0,31,62
10,12,2,31,31.0,31.0,31.0,31,62
10,13,2,31,31.0,31.0,31.0,31,62
10,14,2,31,31.0,31.0,31.0,31,62
10,15,2,31,31.0,31.0,31.0,31,62
10,16,2,31,31.0,31.0,31.0,31,62
10,17,2,31,31.0,31.0,31.0,31,62
10,18,3,-2,14.5,31.0,31.0,31,60
10,19,3,-2,14.5,31.0,31.0,31,60
10,20,3,-2,14.5,31.0,31.0,31,60
10,21,3,-2,14.5,31.0,31.0,31,60
10,22,3,-2,14.5,31.0,31.0,31,60
10,23,3,-2,14.5,31.0,31.0,31,60
10,24,3,-2,14.5,31.0,31.0,31,60
10,25,4,-2,22.75,31.0,35.75,50,110
10,26,4,-2,22.75,31.0,35.75,50,110
10,27,4,-2,22.75,31.0,35.75,50,110
10,28,5,-2,31.0,31.0,49.0,50,159
10,29,7,-3,-0.5,31.0,40.0,50,157
10,30,9,-6,1.0,27.0,31.0,50,183
10,31,8,-6,0.0,15.0,31.0,50,134
10,32,9,-6,1.0,7.0,31.0,44,135
10,33,9,-6,3.0,12.0,31.0,44,150
10,34,11,-5,1.0,7.0,29.0,44,150
10,35,14,-5,1.5,19.5,40.75,52,299
10,36,12,-5,0.25,5.0,37.25,52,202
10,37,17,-5,1.0,23.0,36.0,52,382
10,38,18,-5,3.25,19.5,35.5,52,397
10,39,20,-5,4.5,17.5,34.25,52,410
10,40,21,-5,5.0,18.0,34.0,52,430
10,41,20,0,5.0,15.5,34.0,50,370
10,42,18,0,5.0,15.5,23.75,40,297
10,43,18,-4,5.0,16.5,33.75,50,328
10,44,20,-4,3.75,15.5,31.25,50,334
10,45,24,-4,0.0,9.5,30.0,50,367
10,46,23,-4,0.0,5.0,26.5,50,294
10,47,31,-5,0.0,6.0,29.5,53,453
10,48,38,-5,0.0,6.0,29.75,53,581
10,49,36,-5,0.0,8.5,30.25,53,609
10,50,46,-45,-3.75,8.5,30.75,53,663
10,51,52,-45,3.75,17.0,36.75,54,977
10,52,56,-45,3.75,21.5,43.0,54,1145
10,53,64,-45,3.75,23.5,43.75,62,1397
10,54,61,-45,3.0,18.0,35.0,62,1226
10,55,64,-45,3.0,18.0,31.25,62,1252
10,56,59,-45,3.0,18.0,34.0,62,1147
10,57,61,-45,3.0,17.0,43.0,62,1219
10,58,64,-45,3.0,17.0,35.0,101,1294
10,59,62,-45,3.0,17.0,41.0,101,1282
10,60,62,-45,2.25,15.5,35.0,101,1164
10,61,62,-45,-2.5,14.5,28.25,101,1059
10,62,62,-45,0.5,15.5,33.5,101,1127
10,63,59,-45,2.5,16.0,30.0,101,1096
10,64,70,-23,6.0,21.0,45.75,101,1733
10,65,64,-23,6.0,20.5,42.75,58,1498
10,66,67,-23,6.0,17.0,34.0,58,1337
10,67,66,-23,5.25,16.5,35.0,58,1309
10,68,64,-23,4.0,16.5,31.5,56,1187
10,69,60,-33,3.75,15.5,27.25,52,958
10,70,57,-33,3.0,16.0,28.0,58,896
10,71,55,-33,3.5,19.0,32.5,58,927
10,72,49,-33,3.0,14.0,31.0,58,779
10,73,44,-33,2.75,14.0,27.0,58,670
10,74,43,-33,2.5,10.0,27.0,58,644
10,75,42,-33,3.25,10.0,24.0,50,598
10,76,42,-33,3.25,10.0,26.25,50,627
10,77,40,-33,-0.5,8.5,27.0,52,576
10,78,42,-5,6.0,22.5,39.75,52,913
10,79,36,-5,6.75,23.0,35.25,52,804
10,80,36,-5,6.75,23.0,35.25,52,803
10,81,36,-4,9.25,24.0,36.0,52,836
10,82,33,-4,7.0,23.0,36.0,52,749
10,83,28,-4,10.0,22.0,38.0,52,659
10,84,25,-4,6.0,20.0,35.0,52,542
10,85,26,-4,7.0,24.0,43.5,52,616
10,86,27,-28,5.0,18.0,43.0,52,590
10,87,23,-28,-1.0,18.0,32.5,52,389
10,88,24,-28,-2.0,11.5,31.25,52,328
10,89,25,-28,-2.0,10.0,30.0,52,327
10,90,19,-28,-1.5,4.0,26.5,52,212
10,91,13,-28,-1.0,3.0,18.0,46,93
10,92,7,-1,0.5,10.0,26.5,46,109
10,93,3,1,5.5,10.0,28.0,46,57
10,94,2,1,12.25,23.5,34.75,46,47
10,95,3,1,12.0,23.0,34.5,46,70
10,96,4,-5,-0.5,12.0,28.75,46,65
10,97,5,-5,1.0,23.0,46.0,47,112
10,98,5,-5,1.0,3.0,23.0,47,69
10,99,4,-5,1.0,13.0,29.0,47,68
10,100,5,-5,3.0,23.0,28.0,47,96
10,101,5,-5,3.0,23.0,28.0,47,96
10,102,5,-5,3.0,23.0,28.0,47,96
10,103,4,-5,1.0,15.5,32.75,47,73
10,104,4,-5,1.0,15.5,32.75,47,73
10,105,4,-5,1.0,15.5,32.75,47,73
10,106,2,3,14.0,25.0,36.0,47,50
10,107,1,3,3.0,3.0,3.0,3,3
10,108,1,3,3.0,3.0,3.0,3,3
10,109,1,3,3.0,3.0,3.0,3,3
10,110,1,3,3.0,3.0,3.0,3,3
10,111,0,0,0.0,0.0,0.0,0,0
10,112,0,0,0.0,0.0,0.0,0,0
10,113,0,0,0.0,0.0,0.0,0,0
10,114,0,0,0.0,0.0,0.0,0,0
10,115,0,0,0.0,0.0,0.0,0,0
10,116,0,0,0.0,0.0,0.0,0,0
10,117,0,0,0.0,0.0,0.0,0,0
10,118,0,0,0.0,0.0,0.0,0,0
10,119,0,0,0.0,0.0,0.0,0,0
10,120,0,0,0.0,0.0,0.0,0,0
10,121,0,0,0.0,0.0,0.0,0,0
10,122,0,0,0.0,0.0,0.0,0,0
10,123,0,0,0.0,0.0,0.0,0,0
10,124,0,0,0.0,0.0,0.0,0,0
10,125,0,0,0.0,0.0,0.0,0,0
10,126,0,0,0.0,0.0,0.0,0,0
10,127,0,0,0.0,0.0,0.0,0,0
10,128,0,0,0.0,0.0,0.0,0,0
10,129,0,0,0.0,0.0,0.0,0,0
10,130,0,0,0.0,0.0,0.0,0,0
10,131,0,0,0.0,0.0,0.0,0,0
10,132,0,0,0.0,0.0,0.0,0,0
10,133,0,0,0.0,0.0,0.0,0,0
10,134,0,0,0.0,0.0,0.0,0,0
10,135,0,0,0.0,0.0,0.0,0,0
10,136,0,0,0.0,0.0,0.0,0,0
10,137,0,0,0.0,0.0,0.0,0,0
10,138,0,0,0.0,0.0,0.0,0,0
10,139,0,0,0.0,0.0,0.0,0,0
10,140,0,0,0.0,0.0,0.0,0,0
10,141,0,0,0.0,0.0,0.0,0,0
10,142,0,0,0.0,0.0,0.0,0,0
10,143,0,0,0.0,0.0,0.0,0,0
10,144,0,0,0.0,0.0,0.0,0,0
10,145,0,0,0.0,0.0,0.0,0,0
10,146,0,0,0.0,0.0,0.0,0,0
10,147,0,0,0.0,0.0,0.0,0,0
10,148,0,0,0.0,0.0,0.0,0,0
10,149,0,0,0.0,0.0,0.0,0,0
11,0,2,31,31.0,31.0,31.0,31,62
11,1,2,31,31.0,31.0,31.0,31,62
11,2,2,31,31.0,31.0,31.0,31,62
11,3,2,31,31.0,31.0,31.0,31,62
11,4,2,31,31.0,31.0,31.0,31,62
11,5,2,31,31.0,31.0,31.0,31,62
11,6,2,31,31.0,31.0,31.0,31,62
11,7,2,31,31.0,31.0,31.0,31,62
11,8,2,31,31.0,31.0,31.0,31,62
11,9,2,31,31.0,31.0,31.0,31,62
11,10,2,31,31.0,31.0,31.0,31,62
11,11,2,31,31.0,31.0,31.0,31,62
11,12,2,31,31.0,31.0,31.0,31,62
11,13,2,31,31.0,31.0,31.0,31,62
11,14,2,31,31.0,31.0,31.0,31,62
11,15,2,31,31.0,31.0,31.0,31,62
11,16,2,31,31.0,31.0,31.0,31,62
11,17,2,31,31.0,31.0,31.0,31,62
11,18,3,-2,14.5,31.0,31.0,31,60
11,19,3,-2,14.5,31.0,31.0,31,60
11,20,3,-2,14.5,31.0,31.0,31,60
11,21,3,-2,14.5,31.0,31.0,31,60
11,22,3,-2,14.5,31.0,31.0,31,60
11,23,2,31,31.0,31.0,31.0,31,62
11,24,2,31,31.0,31.0,31.0,31,62
11,25,3,24,27.5,31.0,31.0,31,86
11,26,3,24,27.5,31.0,31.0,31,86
11,27,3,24,27.5,31.0,31.0,31,86
11,28,3,24,27.5,31.0,39.5,48,103
11,29,5,-3,0.0,24.0,31.0,48,100
11,30,8,-5,-1.5,9.5,28.0,48,116
11,31,8,-5,-1.5,9.5,28.0,48,116
11,32,9,-5,-1.0,19.0,31.0,48,162
11,33,8,-5,9.75,23.0,34.75,48,179
11,34,10,-5,0.0,16.0,30.0,48,175
11,35,10,-5,3.25,29.0,43.5,50,240
11,36,9,-5,-2.0,13.0,36.0,50,150
11,37,15,-5,5.0,16.0,36.0,50,302
11,38,17,-5,10.0,18.0,41.0,51,394
11,39,20,-5,4.5,17.0,36.0,51,415
